Partner_id,type,Partner_name,Rating_score
105102,Alone,Sally,4.18
90914,Alone,Jeremy & Laura,3.56
37846,Alone,Jasmin,4.32
89327,Alone,"Nykaz, Llc",3.76
9718,Alone,Mendy,4.02
68405,Alone,Tanya,4.15
2268,Alone,Gal,3.99
121377,Relative,ResortShare5,4.38
52418,Alone,Alex,3.99
94568,Alone,Charles,4.03
96170,Alone,Matthew,3.74
16702,Alone,Chloe,3.81
52450,Alone,Jenny,3.99
36066,Alone,Bruce,4.15
23057,Alone,Caroline,3.71
80941,Alone,Bella,3.91
91056,Alone,Alexis,3.7
81033,Alone,Phil,4.09
15579,Alone,Maud,3.9
120463,Alone,Veronica,3.95
44574,Partner,Michael,3.86
24410,Alone,Yinny,4.11
67679,Alone,Robert,3.57
5868,Partner,Yinny,3.7
97386,Alone,Yinny,3.77
30673,Alone,Lane,4.32
64530,Alone,Blake,4.04
106719,Alone,Caroline,3.63
76047,Alone,Sarah,3.89
17468,Alone,Sezer,3.89
85020,Alone,Karen,3.98
115321,Alone,Susan,3.98
77184,Alone,Hypha,3.52
28043,Alone,Szilvia & Akos,3.71
112059,Alone,Mark,3.6
20963,Alone,Mara,3.79
112148,,Red,3.95
122462,Alone,Claudius,3.62
36502,Relative,Chris,3.69
93684,Alone,Hannah,3.29
91955,Alone,Divya,4.14
45702,Alone,Jeremy & Laura,3.94
1113,Alone,Ricky & Diana,3.84
93078,Alone,Adrian,3.7
25446,Alone,Ashley,4.08
12203,Alone,Amy,4.12
34715,Alone,Joe,4.1
1836,Alone,Tonya,4.13
94545,Alone,Bibi,3.82
88716,Alone,Pascal,3.99
11654,Alone,Patricia,4.21
75306,,Raul,4.21
22602,Alone,Margo,3.96
3905,Alone,Mateo,4.09
72095,Alone,Sharon,3.53
111825,Relative,Rina,4
82565,Alone,Nathalia,4.26
68643,Alone,Melina,3.6
59685,Alone,Ronit,4.31
57571,Relative,Alexandra,3.96
33280,Alone,Sam,3.96
121683,Alone,Max,4.21
9107,Alone,Kiev,4.34
18202,Alone,J.Y.,4.08
21125,Alone,Alan,4.09
76049,Alone,Owen,4.36
92869,Alone,Brinton,4.05
124561,Relative,Joel,4.24
20124,Alone,Rory,4.31
31176,Alone,Giuseppe,4.08
84168,Relative,TiffanyJoy,4.23
75688,Alone,Ahmed,3.46
45244,Alone,Lesley,4.15
30522,Relative,Eric,4.02
91707,Alone,Francesca,4.08
106735,Relative,Aurelien,4.27
57378,Partner,Kara,4.24
48672,Alone,Taran Pal,4.14
86926,Alone,Avantika,3.77
19793,Alone,Taran Pal,3.86
77165,Relative,Megan,3.52
112081,Relative,Tyler,3.73
97988,Relative,Shauna,3.55
103579,Alone,Asaf,3.86
39401,Alone,Natalie,4.01
98477,Alone,A.J.,3.87
20830,Relative,Joan,3.91
126449,Alone,Melanie,3.81
84224,Relative,Florentino,4.07
456,Alone,Tetyana,3.58
8003,Alone,Danielle,3.91
26152,Alone,Michael,3.75
90640,Alone,Josh,3.74
4778,Alone,Katherine,4.02
93130,Alone,Peter,3.8
11345,Alone,Jorge,4.07
84650,Alone,Fahmida,3.52
25186,Alone,Avantika,3.9
48470,Alone,Michael,3.58
63934,Alone,Sebastian,3.78
125115,Alone,Fatou,3.81
53332,Alone,Christine,3.85
101431,Alone,Sean,3.66
92281,Relative,Lucy And Devin,3.84
127634,Alone,Rebecca,3.88
30374,Alone,Sueann,3.7
18461,Relative,Benny,3.69
53459,Relative,Byungdo,4.34
76036,Alone,Jason,3.9
64313,Alone,Jennie,4.43
60832,Alone,Maria,3.8
109425,Alone,Kara,3.82
64773,Alone,Austin,3.68
129289,Alone,Chris,3.98
76681,Alone,Miguel,4.02
63404,Alone,Anne,4.27
106460,Relative,Anne,3.99
1329,Partner,Goran,4.13
30895,Alone,Perin,4.01
102133,Alone,Meng,3.98
99490,Alone,Shaun,3.89
6115,Alone,Dominic,3.86
41780,Alone,Li-Ann,4.07
42671,Alone,Robert,3.92
31435,Alone,Maria,3.94
90174,Alone,Andrew,3.81
16907,Relative,Theodore,4.29
82437,Relative,Adam,3.84
81839,Alone,Elisabeth,4.06
79956,Alone,Neida,4.11
103698,Alone,Ella,4.15
7857,Alone,Ming,3.74
105502,Alone,Corporate Housing,4.24
61986,Alone,Corporate Housing,3.91
32168,Alone,Chasity,3.61
50071,Alone,Nicole,4.13
59646,Alone,Tina,4.41
99725,Alone,Jamie J.,3.75
16413,Alone,Doe2930,3.87
94654,Alone,Iquane,3.74
1021,Relative,Agnese,4.38
81126,Relative,Angelica,4.34
116765,Alone,Shanise,3.89
7916,Relative,Gary,4.12
35686,Relative,Jim,4.24
28103,Alone,Ana,4.02
108981,Alone,Eric,3.65
71731,Others,Gea,3.7
9975,Alone,Casey,3.78
54485,Alone,Michelle,3.66
67378,Alone,Eric,3.8
7813,Alone,Gilbert,3.57
78515,Alone,Rafael,4.29
119267,Alone,Brinton,3.24
14496,Alone,Chana & Chike,3.66
74136,Relative,B,4.2
20232,Alone,Jackie,3.75
65246,Alone,Amy,3.89
82349,Alone,Mikey,3.92
99502,Alone,Amir,3.87
119094,Alone,A,4.06
65775,Alone,Lea,3.59
91920,Alone,Johannes,3.65
24689,Alone,Joshua,4.12
61455,Alone,Josefina,4.15
104423,Alone,Chris,4.22
6622,,CRNY Monthly Rentals,3.78
118407,Alone,Labib,4.27
99164,Alone,Passang,4.34
31191,Alone,Tyreq,4.11
46074,Partner,Orquid,3.88
89776,Alone,Richard,4.29
24869,Relative,Mei,4
61631,Alone,Alice,3.86
106047,Alone,Ozgur,4.06
22506,Alone,Matias,4.17
6068,Alone,Trevor,4.05
81269,Alone,Colin,4.16
65170,Alone,Daniel,4.29
23035,Alone,Alyson,3.6
51455,Alone,The Mahogany Suite(Studio Apartment,3.64
27883,Relative,Lalla,3.84
30515,Alone,Safiyah,3.81
121725,Alone,Rocky,4.55
60545,Relative,Alex,4.2
35312,Alone,Ryan,3.74
78978,Alone,Annette C,3.68
63702,Alone,Ruchi,4.06
6950,Alone,ResortShare5,4.14
93929,Relative,Paulette,3.98
1015,Alone,Ashley,3.49
21255,Alone,Jorge,4.13
120687,Alone,Jessica,3.8
45795,Alone,Josh,4.11
53652,Alone,Patrick,3.61
69475,Alone,Kent,3.98
40936,Alone,Richard,4.11
79901,Alone,Elem,4.28
99629,Alone,Han,3.66
32269,Partner,Pengfei,4.38
113542,Alone,Pearl,3.73
64590,Alone,Sarah,3.86
18930,Alone,William,3.82
92139,Alone,Kaitlyn,3.75
120129,Partner,Amy,4.01
22054,Kids,Marcus,3.63
59172,Alone,Abe,3.65
12705,Alone,Gene,3.68
39414,Relative,Shruti,3.41
4235,Alone,Tristan,3.84
50613,Alone,Nika,4.07
30885,Alone,Melissa,4.07
2289,Alone,Raymond,4.12
115716,Alone,Savannah,3.72
63309,Alone,Rahim,3.66
74969,Partner,Angelika,3.68
53162,Alone,Julia,3.95
4855,Alone,Samuel,4.15
12978,Alone,Itay,4.08
36443,Alone,Orquid,4.29
121712,Alone,Wendell,3.59
42559,Alone,Laurel,4.05
59356,Alone,Ashli,4.31
66898,Kids,Alan,3.46
62619,Alone,Anna,4.04
55262,Alone,Alan,4.38
98778,Alone,Corporate Housing,4.05
109007,Alone,Corporate Housing,4.17
52248,Others,Shay & Anat,3.64
9883,Alone,Sara,4.16
29890,Alone,Jason,3.74
125231,Partner,Jeremy & Laura,4.28
73740,Alone,Milton,3.78
86751,Alone,Jovanni & Natasha,4.29
65205,Alone,Waldy,4.24
26002,Alone,Shanie,3.89
114681,Relative,Declan,3.47
28754,Alone,Via,3.9
12884,Alone,Henry,3.41
87915,Alone,Alan,4.02
8403,Alone,Laura,3.98
128425,Alone,Kara,3.83
15775,Relative,Haley,3.67
111998,Alone,Sarah,4.21
99102,Alone,Tuan-Phi,3.98
36073,Relative,Mustafa,3.83
54011,Alone,Tracie,3.8
16322,Alone,Laura,3.53
86604,Alone,Theodora,4.2
19311,Alone,Roberto,4.23
45734,Alone,Zhur,4.13
25377,Alone,Jason,3.55
44359,Alone,Valentina,3.54
2720,Alone,Summer,3.9
41973,Alone,Valentina,3.39
46885,Alone,Dee,3.67
124024,Alone,Jessica,3.6
14723,Alone,Nathaniel,4.34
52977,Alone,Rodney,3.48
3300,Alone,Lin,3.48
107372,Alone,Fayth,3.95
35049,,Corporate Housing,3.7
120434,Alone,Jared,4.37
49217,Alone,Marie,3.68
68852,Alone,Christina,3.95
121403,Relative,Brigid,3.7
83910,Alone,Angelo,3.91
4824,Alone,Amey,3.67
103179,Alone,Sogol,4.02
81560,Alone,Silvia,4.05
70543,Alone,Shirley,3.87
101250,Alone,Pau,3.92
123334,Relative,Adhat,3.45
100639,Alone,James,4.38
106596,Alone,Krzysztof,4.16
69709,Relative,Max,3.68
43604,Alone,Aziz,3.73
17204,Relative,Stat,4.09
51220,Alone,Deborah,3.64
127155,Alone,Elliot,3.64
86637,Alone,Roy & Rita,3.65
40553,Alone,Ari,4.21
55112,Others,Daniel,4.36
124661,Alone,Talia,4.29
98394,Alone,Jacob,4.15
72776,Alone,Cranston,4.31
126007,Alone,Kenny,3.77
4132,Alone,Jerald,4.26
76319,Alone,Tiffany,4.57
103266,Alone,Ermanno,4.26
83197,Alone,Barbara,4.09
79010,Alone,Cal,3.94
18064,Alone,Valeska,4.42
97473,Relative,Nicolette,4.23
117438,Relative,Chris,3.71
105852,Alone,Aziz,4.11
7364,Alone,Allen,4.21
43362,Relative,Tanya,3.9
88129,Relative,Jeremy & Laura,4.22
36060,Alone,Scott,4
127226,Partner,Bradley,4.31
114362,Relative,Carlos,3.79
57009,Alone,Kat,4.07
33945,Relative,Chris & Jayma,4.06
65270,Alone,Russell,3.93
74457,Relative,Eddie & Lois,4.1
77056,Partner,Dario,3.93
934,Alone,Nelly,3.94
129288,Alone,Eric,3.59
11663,Alone,Michael,3.85
37219,Alone,Krzysztof,4.2
46684,Alone,Maurice,3.61
118475,Relative,Krzysztof,4.19
4067,Alone,Juan,3.95
114866,Alone,Daniel,3.35
19577,Alone,Zhur,4.09
91777,Relative,Oates,3.51
11016,Relative,Chris,3.47
10360,Alone,Mj,4.13
11816,Alone,Yudum,3.52
49034,Alone,Colleen,4.13
16280,Relative,Justin,3.72
74411,Alone,Sol,3.61
45541,Alone,Elizabeth,4.17
93968,Alone,Kara,4.08
32754,Others,Luffy,3.96
65089,Alone,Chip,3.95
27362,Alone,Leslie,3.95
118699,Alone,Tianna,4.28
67754,Partner,Amy,3.54
66255,Alone,Zi Ying,4.15
10744,Alone,Ruth,3.73
47960,Alone,Sunshine,3.83
65964,Relative,Gino,3.68
118187,Relative,Sidney,4.03
64383,Partner,Maria,4.07
129657,Alone,Amy,4.09
23707,Alone,Amy,3.91
38765,Alone,Amy,3.64
45324,Alone,Hanyuan (Yssi),3.49
33614,Alone,Mathieu,3.62
126350,Alone,Ken,4.03
91020,,Dee,3.74
127495,Alone,Robert,3.86
79236,Alone,Elena,3.87
37140,Alone,Richard,3.67
110744,Alone,Meghan,3.9
51779,Alone,Sandra,4.26
24950,Relative,Mallary,3.63
66219,Alone,Scott,4
41730,Alone,Kaitlyn,3.82
83812,Alone,Harvey,3.88
112773,Alone,Michael,4.17
51888,Alone,Lenissima,4.27
33809,Alone,Jefferson,4.03
31079,Alone,Leah,3.84
111611,Alone,Valerie,4.27
3178,Alone,Nicholas,4.35
29142,Alone,Wilson,4.37
104403,Alone,Caroline,3.94
125474,Relative,Krzysztof,3.87
46861,Alone,Eyal,4.12
52774,Alone,Remy,3.9
49615,Alone,John,4.3
99089,Alone,Nichole,4.1
82037,Alone,Elana,3.85
78290,Alone,Macushla,4.15
9967,Alone,Vicky,4.22
38067,Alone,Eliana,3.77
73868,Relative,Jackie,3.63
123762,Alone,David,4.18
32263,Alone,Rhondella,3.91
37462,Alone,Zach,3.9
38561,Alone,Amy,4.13
21855,Relative,Floor,3.82
107872,Alone,Christopher,3.83
114601,Relative,Gina,4.13
45225,Alone,Irie,4.23
82853,Alone,Alex,3.99
88979,Alone,Zack,4.15
98935,Partner,Jason,3.89
65515,Alone,Trey,4.06
122916,Alone,Kara,3.79
66484,Alone,Stephanie,4.09
4356,Alone,Krzysztof,4.02
66727,Alone,Hillary,4.27
53673,Relative,Phyllis,4.06
50752,Relative,Landon,4.14
75370,Alone,Harriet,3.79
8853,Alone,Annika,4.37
74276,Alone,Alicia,3.83
112292,Alone,Erin,3.7
70252,Alone,Tamar,3.92
47794,Partner,Mor,4.27
24532,Alone,Ali,4.42
50205,Alone,Heidi,4.22
45051,Alone,Chris,3.94
19370,Alone,Gladys,3.98
36538,Alone,Sidney,3.84
10241,Alone,Vytaute,4.04
122035,Alone,Natasha,4.07
70764,Alone,Josh,3.82
101136,Alone,Meg,3.99
78375,Alone,Kara,4.18
94767,Alone,Nancy,3.92
117738,Alone,Kathleen,3.54
37115,Alone,Tanya,3.97
10689,Alone,S.,4.1
85737,Alone,Barbara,4.11
49136,Alone,Sanket,4.3
91201,Alone,Th,4.03
75572,Alone,Julia,3.69
31925,Alone,Val,4.13
114649,Alone,Stephen,4.21
59402,Relative,Lio & Kim And Yotam,3.92
54349,Alone,Matthew,4.09
6971,Alone,Manny & Gemma,4.47
79293,Alone,Evan,4.31
17986,Relative,Loretta,4.08
116859,Relative,Rachel,4.05
120051,Alone,Andres&Ine,3.95
2245,Alone,Jason,3.75
66843,Relative,Nichole,4.07
78942,Relative,Gracelyn,4.16
57461,Alone,Logan,4.17
76296,Relative,Caroline,4.19
114622,Alone,Eduardo,3.78
27892,Alone,Sharon,4.21
41750,Alone,Sidney,3.9
86699,Relative,Lisa,3.76
17053,Alone,Phillip,4.51
65552,Alone,David,3.98
49779,Alone,Richard,3.85
84127,Alone,Sasha,4.17
57933,Alone,Kara,4.04
95858,Partner,Esi,3.96
115482,Alone,Toby,3.65
5538,Alone,Odi,3.94
15934,Alone,Lucia,4.12
108198,Alone,Abdul Fattah,4.03
65851,Alone,KaLisa & Christian,4.12
6122,Alone,Julia,4.15
43547,Alone,Tara,4.32
80964,Alone,Shawn,4.05
22329,Alone,Kara,3.99
9783,Alone,Sydney,4.19
40209,Alone,Lauren,3.56
62977,Alone,Thomas,4.31
19658,Alone,Adam,4.52
52125,Alone,Aimee,3.74
78458,Relative,Vicky,4.15
58818,Alone,Ann,3.89
2905,Alone,Steve,4
92809,Alone,Kara,4.12
75268,Relative,Brian,3.63
123613,Alone,Dennis,4.25
37506,Alone,Abby,4.33
17031,Alone,Giorgia,3.93
8979,Alone,Kim,4.51
40331,Alone,Gracelyn,4.06
103126,Alone,Gilles,3.89
122259,Alone,Joe,3.75
6500,Alone,Ayanna,3.8
113462,Alone,Jack,4.2
92894,Alone,Joseph,4.07
58224,Alone,Derek,4.33
41641,Alone,David,3.97
10168,Relative,Natasha,4.43
74715,Relative,Saif,3.58
34739,Relative,Ivia,3.91
111045,Relative,Ricardo,4.03
36267,Partner,Daniela,4.18
116,Relative,Lidia,4.2
92253,Alone,George,4.17
101573,Relative,Ashante,4.14
21376,Alone,Dana,4.06
86362,Alone,Amy,4.08
78949,Alone,John,3.57
102910,Alone,Ciro,4.23
13428,Alone,Josh,4.16
36158,Relative,Jonathan,4.15
116667,Alone,Adrian,3.93
127154,Relative,Nickesha,4.01
80579,Alone,Eliahu,4.05
24486,Alone,Ren,4.11
21775,Relative,Brooklyn&   Breakfast    -Len-,4.32
91429,Relative,Clif,3.72
70254,Alone,Mary Catherine,4.05
123503,Alone,Michelle,3.85
59867,Alone,Iryna,3.89
104062,Alone,Jazzy,3.96
21920,Relative,Peter & Nora,4.21
2282,Alone,Adriana,4.12
108756,Alone,Vie,4.11
7550,Alone,Jeremy & Laura,4.18
55618,Partner,Maria,4.13
91502,Alone,Beryl,4.46
13356,Alone,Mark,3.75
38476,Relative,Donna,4.1
19001,Alone,Jaye (And Spike),4.44
69407,Relative,Beryl,3.84
107307,Alone,Mor,3.58
22105,Alone,S.A.,4.37
55510,Alone,Saralena,4.08
22427,Alone,Elvin,4.08
24732,Alone,Roselle,3.5
129838,Relative,Bianca,4.22
2281,Relative,Lisa,3.81
53259,Alone,Maya,4.14
17316,Alone,Joe,4.13
96630,Alone,Anna,4.3
23903,Alone,ResortShare5,3.99
54831,Alone,Blake,4
31499,Alone,Alexa,3.89
124670,Alone,Nadia,4.25
42734,Alone,ZoÃ«,4.15
75530,Alone,Leah,4.08
34538,Relative,Jody,4.28
105354,Alone,Lucy,3.96
8579,Alone,Hanley,4.1
14236,Alone,Anu-Raga,3.93
60177,Relative,Ethan,3.77
68216,Alone,Zachary,3.82
111113,Alone,Mark,4.1
21607,Alone,Pamela,4.07
82438,Alone,Shelley,3.65
81848,Alone,Jeremy & Laura,4.14
74134,Alone,Erin,3.88
79438,Alone,Kevin,3.92
28976,Alone,Corporate Housing,4.42
52564,Alone,Jacob,4.08
17758,Alone,Joy,4.11
83865,Alone,Jasmine,4.17
112715,Alone,Jessica,3.9
102469,Alone,Desi,3.95
93784,Alone,Trista,3.94
52744,Alone,Deanna,3.41
46943,Alone,Andrew,3.63
111512,Alone,Arthur,3.47
60957,Alone,Vivian,4.03
24589,Alone,Nixie & Hai,3.82
123982,Others,Anna,3.91
80493,Alone,Ryan,4.04
10374,Alone,Karlene,4.02
2360,Alone,Vanessa,4.37
43046,Alone,Nurcan,4.1
18240,Relative,Nurcan,4.53
46421,Partner,Nurcan,4.01
43621,Alone,Oliver,4.4
49764,Relative,Nickesha,3.87
87973,Alone,Claudia,3.91
51331,Alone,Michael,4.57
93997,Alone,Bill,4.12
8394,Relative,Yuichi,3.97
77308,Alone,Emanuel,3.65
110464,Alone,Jeremy & Laura,3.41
33398,Alone,Kimberly,4.07
70832,Alone,Ken,3.82
48917,Alone,Adam,3.98
104550,Relative,Jeffree,3.82
95571,Alone,Stat,4.12
70776,Relative,Stat,4.11
114697,Alone,Stat,3.87
93494,Alone,Carla,3.96
39026,Alone,Leandro,3.8
14143,Alone,Rick,3.96
106841,Alone,Ken,4.08
38616,Alone,Natalia,4.18
83082,Partner,Stat,4.09
123010,Alone,Katie,4.08
121895,Partner,Gary,4.15
116604,Alone,David,3.85
40445,Alone,Anush,3.61
124284,Alone,Kwame,4.38
63326,Alone,David,4.2
13419,Alone,Todd,3.94
32910,Alone,Diana,3.87
46292,Alone,David,3.92
117047,Alone,Chris,4.12
78073,Alone,Samantha,4.26
77279,Relative,Grisula,3.89
2498,Alone,Alex,4.13
7743,Alone,Thomas,4.34
38292,Alone,Daniel,4.24
45299,Alone,Yosef And Chava,4.11
56730,Alone,Liam,3.8
65947,Alone,Stat,4.13
86997,Partner,Jeanie,4.2
74911,Alone,Tamara,3.82
94308,Alone,Kimberly,3.88
57764,Alone,Stat,4
34067,Alone,Felipe,4.44
70107,Alone,Eddie & Lois,3.76
51706,Alone,Jesse,4.04
70941,Alone,Joseph,4.47
594,Alone,Elias,4.04
89909,Relative,Greg,4.02
35961,Partner,Nina,3.96
90616,Alone,Risha,4.14
126802,Alone,Panthea,4.1
80857,Alone,Bryan,4.34
120266,Alone,Lynne,4.1
87404,Alone,Alina,3.71
59235,Alone,Andre,4.36
83177,Relative,Andre,3.96
121209,Alone,Nickesha,4.02
75825,Alone,Russell,4.14
108893,Partner,Rebecca,4.18
99402,Alone,Christine,3.74
85806,Relative,Susan,3.96
73582,Alone,Pavle,3.84
118465,Alone,Rishab,4.11
109345,Alone,Toyce,3.98
76429,Alone,Karen,4.3
115113,Alone,Lourdes,3.77
104141,Relative,Charles,4.1
129223,Alone,Sandrine,4.15
34032,Others,Sarah,3.68
14166,Alone,Theresa,4.38
50118,Partner,Cory,4.13
105353,Alone,Shane,3.9
24597,Alone,Glenn,3.74
6146,Relative,Pablo,4.16
87549,Relative,Joshua,3.96
37440,Alone,Ian,4.06
45666,Alone,Greg,3.83
42075,Alone,Melissa,4.06
80298,Alone,Karen,3.9
98833,Alone,Philippe,4
53010,Alone,Elaine,3.75
96762,Partner,Lydia,4.18
18188,Relative,Whit,3.82
16718,Alone,Migdalia,3.87
105586,Alone,Maya,4.1
10278,Alone,Eric,4.32
31355,Relative,Maya,4.07
54313,Alone,Glory,3.94
95877,Alone,Alex,3.53
68303,,Juliet,4.11
67851,Relative,Shachar,3.73
116894,Alone,Clark,4.04
4611,Alone,Mark Winston,4.1
91021,Alone,Dalibel,4.17
7683,Alone,Carol,4.3
54062,Alone,Steven,3.66
60159,Relative,Kyle,4.24
111583,Relative,Emre,4.05
108840,Relative,Joi,4.5
125267,Alone,Bridget,4.12
75086,Alone,Melissa,4.27
100368,Alone,Caitlin,4.14
17807,Alone,Leticia,4.09
6641,Alone,Juliana,4.64
16116,Alone,Ali,4.11
39966,Alone,Amaru,3.5
13394,Relative,Maria,4.18
104783,Alone,Sharan,4.35
13346,Alone,Alex,3.79
119452,Alone,Nathaniel,3.89
2582,Alone,Jazzy,3.97
75279,Alone,Sunshine,3.92
18078,Alone,Yenpo,3.59
104089,Alone,Pamela,4.24
69611,Alone,Maryna,3.73
94691,Alone,Silvia,4.24
37353,Alone,Erica,3.45
16179,Alone,Kara,4.15
77170,Alone,Kara,3.88
65782,Alone,Yochi,4.03
59654,Alone,Julie,4
28161,Alone,Aviva,3.63
116273,Alone,Beck,4.05
85636,Alone,Jesse,3.58
73266,Alone,Breanne,3.5
18500,Partner,Pete,3.76
122812,Alone,Hector,4.24
125251,Alone,Ephraim,4.03
88046,Alone,Kevin,4.08
66719,Alone,Nuan,3.91
94619,Others,Wynpoints,4.11
68357,Alone,Nichole,4.07
104046,Relative,Arin,4.25
40097,Alone,Julian,3.99
45642,Alone,Michael,4.11
25565,Alone,Mitch,3.91
84452,Relative,Corporate Housing,3.61
101951,Alone,Jennifer,3.58
31857,Relative,Thomas,4.37
19443,Alone,Masahiro,4.1
126535,Kids,Dan,4.4
118673,Alone,Norma-Ester-,4.19
50883,Alone,Jonathan,4.06
5547,Alone,Gee,4.22
35760,,Norma-Ester-,3.78
73634,Alone,Ding,3.8
112649,Alone,Michael,3.95
98639,Alone,Kristin,3.61
17403,Relative,Ahmad,3.83
18119,Alone,Ekaterina,3.95
126748,Alone,Norma-Ester-,4.1
64562,Alone,Tony & Grace,3.76
99671,Alone,Madison,3.96
118743,Alone,James,3.91
129106,Others,Michelle,3.94
34577,Partner,Sol,4.19
72546,Alone,Chen,3.81
32237,Relative,Wanhsuan,4.18
13785,Relative,Frank,4.08
80571,Alone,Dillon,4.5
75955,Relative,Erik,3.92
30477,Alone,Catherine,4.02
94508,Alone,Pamela,3.91
36262,Alone,Stephen,4.15
88121,Alone,Noreen,4.18
51861,Alone,Lawrence,4.06
72938,Alone,G,3.92
72163,Partner,ResortShare5,4.05
60941,Alone,ResortShare5,4.06
59135,Alone,ResortShare5,4.08
39897,Alone,Josefina,3.76
109198,,Lynne,3.84
83214,Alone,Chitra,3.77
43295,Alone,Jeff,4.23
55193,Alone,Lucey,3.87
97093,Alone,Page,4.02
117353,Alone,Valerie,4.19
116287,Alone,Monika,3.42
33887,Alone,Wynpoints,3.99
9379,Alone,Wynpoints,3.92
117533,Alone,Wynpoints,3.85
72841,Alone,Laura,4.23
96255,Alone,Rosa,4.07
46834,,Wynpoints,3.78
94781,Relative,Wynpoints,4.16
120767,Alone,Chantal,4.01
95276,Alone,Tony & Grace,4.43
66905,Alone,Charles,4.14
32442,Relative,Christen,3.89
72858,Alone,Glory,4.17
80544,Alone,Julia,4.17
43954,Alone,Ben,3.98
65268,Relative,Wynpoints,3.62
63464,Alone,Wynpoints,4.12
97081,Alone,Karen,4.3
16406,Alone,Wynpoints,4.01
98791,Relative,Wynpoints,3.79
29290,Alone,Andrew,4.12
83536,Alone,Angela,3.7
40316,Alone,Maimouna,4.22
38654,Alone,Alyssa Faye,3.67
25080,Alone,Walter,3.82
64735,Alone,D&N,3.71
72165,Alone,Na,4.22
84338,Alone,Patrick,3.87
57167,Alone,Edward,4.22
12678,,Kara,3.81
35746,Alone,Bluebird,3.86
49424,Relative,Bluebird,4.09
102865,Alone,Bluebird,4.14
43748,Relative,Bluebird,4.04
41369,Partner,Bluebird,4.1
65825,Alone,Andrea,3.93
27841,Alone,Nina,4.15
30103,Alone,Bluebird,3.78
46604,Alone,Bluebird,4.21
26945,Alone,Bluebird,4.18
32931,Relative,Bluebird,3.86
70066,Alone,Olivier,4.48
66986,Alone,Stewart,4.21
102457,Partner,Carla,3.89
124872,Relative,Stephany,4.36
109850,Alone,Mario,4.31
52096,Alone,Heroni,3.88
725,Alone,Yukee,3.86
27332,Alone,Aitan,3.83
122897,Alone,Nathan,4.2
113979,Relative,Nicola,4.46
61642,Alone,Cristina,4.19
16129,Alone,Paolo,3.62
76495,Alone,Christine,4.16
44247,Partner,Aracelis,4.15
22884,Alone,Brian & Jonathan,4.15
96946,Alone,Andy,3.92
22390,Alone,Peter,3.75
4347,Alone,Matthew,3.79
84371,Relative,Amanda,4.26
78336,Alone,Rebecca,4.05
126981,Alone,Johari,3.94
67611,Alone,Jovanni & Natasha,3.84
64727,Alone,Gaia&Pietro,3.86
98138,Alone,Phines,3.79
7299,Alone,Christiane,4.19
68058,Kids,Miss Dy,4.21
108480,Alone,Endless Resort Options,4.19
127949,Relative,Chaim,3.97
49426,Alone,Fely,4.04
34886,Alone,Ken,4.18
69527,Alone,Abc,3.91
120996,Alone,Leslie,4.56
99025,Alone,Haru,4.23
11704,Alone,Sasha,4.21
89570,,Joyce,3.96
120875,Alone,Tim & Rachel,4.06
119331,Alone,Lindsay,4.17
23535,Alone,Vacation Generation,4.15
36934,Alone,Katharine,3.82
97180,Alone,Jamie,3.75
25175,Alone,Zia,3.88
34704,Alone,David,3.98
29333,Relative,Lauren,4.04
116866,Alone,Mike,3.84
25069,Alone,Iwona,4.17
115227,Relative,Caroline,4.04
5655,Alone,Raymond,4.46
62966,Alone,Gabriel,4.07
7615,Alone,Jasmine,4.29
125399,Alone,Maria,4.26
32511,Alone,Tony & Grace,3.83
39328,Alone,Maria,3.62
67963,Alone,Ruchi,3.78
79348,Alone,Maria,4.24
68893,Alone,Anu,3.48
71780,Alone,ResortShare5,4.2
54442,Relative,Sam,3.97
41775,Partner,Daljit,3.85
37534,Relative,Belkis,3.85
93606,Alone,Tracy,4.07
24960,Alone,Kevin,3.51
122817,Alone,Auzi,4.23
97124,Alone,Diana,3.95
5058,Relative,Airamis,4.13
66402,Alone,Patricia,3.68
108759,Alone,Jean Victor,4.37
92187,Alone,Lauren,4.05
42206,Alone,Daniel,3.77
38705,Alone,Andre,3.55
69221,Alone,Andre,3.91
71824,Relative,Juan Eduardo,4.17
12166,Relative,Gal,4.3
75577,Alone,Yasir,4.08
43813,Alone,Chadine,3.9
72631,Partner,Malik,4.11
18534,Relative,Henry,4.09
47528,Alone,Nauman,3.53
128515,Alone,Matt,3.83
86948,Relative,Giovanni,3.71
14555,Alone,Rahul,4.26
125469,Alone,Benjamin,3.83
33225,Alone,Wynpoints,3.58
66643,Alone,Manuel,3.76
2467,Alone,Daniel,4.23
31466,Alone,RÃ©mi,3.89
108876,Alone,Ritchie,3.84
49051,Alone,Joanna,3.9
35401,Alone,Pamela,4.06
7438,Alone,Mag,4.13
89828,Relative,Farida,3.67
6084,Alone,Clyde,3.81
126392,Relative,Patrick,4.1
52864,Alone,Eean,3.92
91131,Alone,Satomi,4.08
62500,Alone,Jose,3.4
63139,Alone,Luis,3.79
52842,Alone,Andrea,4.02
6014,Alone,J.P.,4.01
92558,Alone,Chelsea,4.02
19968,Alone,Lauren,4.22
122440,Alone,Eric,3.93
16548,,Chima,4.12
55935,Partner,Gisele,4.18
67247,Alone,Frank,4.15
39710,Alone,Michael,3.88
28222,Alone,Huong,4.06
66868,Alone,Raymond,3.43
102816,Relative,Elizabeth,4.26
