Loan_id,LoanAmount,Term,InterestRatePerYear ,Loan_Contract_Type,Process_date,Client_id,Repayment_id
42271,7743,59,15.6777414,CL,20/09/2019,73879,64510
68518,15001,58,20.43535787,CL,20/09/2019,83983,59615
102283,21276,59,9.717049039,CL,20/09/2019,7004,75854
47320,29155,58,10.9494327,CL,20/09/2019,55123,98217
106134,12342,59,9.981199928,CL,20/09/2019,104400,117942
12772,9169,59,11.87135984,CL,20/09/2019,44352,68128
35938,14429,58,8.44704197,CL,20/09/2019,111708,56643
109905,32237,58,7.336212235,CL,20/09/2019,13306,96787
82845,4064,59,6.377603024,CL,20/09/2019,37246,89948
51092,2438,58,12.73259545,CL,20/09/2019,31219,18430
39069,5379,59,9.93319135,CL,20/09/2019,14315,63249
112660,6670,59,7.919645109,CL,20/09/2019,26882,55387
43520,8328,59,12.61806673,CL,20/09/2019,2011,34153
75926,17543,59,18.92979855,CL,20/09/2019,62931,1038
81286,7292,58,11.23221294,CL,20/09/2019,12620,120837
78308,8633,59,10.50746171,CL,20/09/2019,58402,69415
24945,6009,59,5.431992505,CL,20/09/2019,9070,71682
77437,13520,59,15.71271591,CL,20/09/2019,117902,27344
99136,6880,58,6.230599342,CL,20/09/2019,42068,54549
640,8183,59,10.8847441,CL,20/09/2019,127591,124979
22429,18107,58,7.206377244,CL,20/09/2019,26729,112326
8389,26406,59,14.96754366,CL,20/09/2019,11653,35927
78700,9732,58,10.05564901,CL,20/09/2019,127948,90089
72917,21518,59,12.80169314,CL,20/09/2019,44573,55783
91229,8818,58,15.12465054,CL,20/09/2019,95812,126651
33354,5437,59,9.843760472,CL,20/09/2019,110437,105981
54599,8648,58,12.85796779,CL,20/09/2019,100494,54938
16039,24062,58,9.124513473,CL,20/09/2019,3927,88483
97117,19317,58,12.56159851,CL,20/09/2019,126303,107610
11353,8058,59,10.63915406,CL,20/09/2019,39516,95986
32489,18727,58,9.875358193,CL,20/09/2019,29190,100265
77114,20109,59,9.203230162,,20/09/2019,48927,41764
92357,32567,59,10.63537806,CL,20/09/2019,53704,53226
69618,34214,58,6.176451519,CL,20/09/2019,101255,50460
3391,21743,59,10.18435915,RL,20/09/2019,44074,105135
102712,8526,58,16.36049789,CL,20/09/2019,18828,15668
80273,17664,59,6.102314226,CL,20/09/2019,14779,35322
75501,26812,59,19.31575496,CL,20/09/2019,70538,61086
81626,31347,59,16.38453291,CL,20/09/2019,68712,127853
79318,20753,59,19.02500523,CL,20/09/2019,125078,26365
65542,30016,59,15.89972839,CL,20/09/2019,56837,13588
22421,16603,59,13.36248592,CL,20/09/2019,535,36401
55904,22251,59,13.43563453,CL,20/09/2019,82593,114145
22927,20416,59,9.151115822,CL,20/09/2019,98837,63050
115922,7243,59,24.21302453,CL,20/09/2019,51514,125605
114480,22051,59,6.952198385,CL,20/09/2019,21371,12564
89584,15946,58,7.311633365,RL,20/09/2019,70635,25480
119072,19300,58,10.84681872,CL,20/09/2019,23763,50696
116784,30908,59,9.210149021,CL,20/09/2019,59270,93046
121014,7003,59,14.88998223,CL,20/09/2019,101078,106545
110598,7827,59,20.11074097,CL,20/09/2019,105265,99320
107134,19503,59,15.84247312,CL,20/09/2019,8336,6105
1685,12438,59,17.04255419,CL,20/09/2019,127882,39681
73180,7598,59,11.69629185,CL,20/09/2019,106903,21761
39587,28036,58,7.915023449,CL,20/09/2019,63272,43350
78727,25867,59,9.148221627,CL,20/09/2019,27469,122997
116109,26709,59,9.452986915,CL,20/09/2019,37278,37575
97561,9060,58,7.965473771,CL,20/09/2019,103939,3435
71211,33611,59,9.480970492,CL,20/09/2019,125917,87135
68451,11630,59,10.41862799,CL,20/09/2019,45151,63643
75565,8176,59,5.649709901,CL,20/09/2019,48571,10252
41774,20581,58,7.344971935,CL,20/09/2019,55034,35966
65285,10014,58,9.345798623,CL,20/09/2019,123286,86974
80902,21631,59,7.053349403,CL,20/09/2019,45820,41303
35393,11891,58,10.40268539,CL,20/09/2019,75634,11659
111158,31630,58,7.915387789,CL,20/09/2019,5394,75516
9438,20446,58,12.24936056,CL,20/09/2019,55260,17389
78060,19943,58,11.56417318,CL,20/09/2019,66454,113976
40343,12864,58,10.5398072,CL,20/09/2019,69515,113201
21723,25339,58,14.90090691,CL,20/09/2019,75683,21075
127950,19162,59,8.024566359,CL,20/09/2019,91702,37147
79812,10800,58,11.32892043,CL,20/09/2019,72511,28769
47736,14281,58,11.02990362,CL,20/09/2019,51410,59847
41279,6030,59,14.42866116,CL,20/09/2019,33234,117654
33146,10830,58,12.81274985,CL,20/09/2019,66310,109441
18641,29007,58,7.894444376,CL,20/09/2019,18582,115518
92038,19553,58,8.672772698,CL,20/09/2019,46352,26093
32339,10180,58,10.04570865,CL,20/09/2019,79425,86208
78399,14391,59,11.22605419,RL,20/09/2019,87697,712
90231,28311,59,9.206340555,CL,20/09/2019,50049,100750
76812,20982,59,10.88450591,CL,20/09/2019,9491,69703
68164,14931,59,8.552837034,CL,20/09/2019,66943,54930
67827,7024,58,8.279065829,CL,20/09/2019,82689,47611
49600,14767,58,16.36739152,CL,20/09/2019,117735,128924
102757,4806,59,11.50675452,CL,20/09/2019,102662,111863
35948,11084,59,14.94397593,CL,20/09/2019,83558,59232
68802,11862,59,19.00546143,CL,20/09/2019,54317,9534
27263,24047,59,22.42644457,CL,20/09/2019,106705,62046
112111,7017,59,8.4757883,CL,20/09/2019,41341,54041
109356,10800,59,16.12458006,CL,20/09/2019,65710,92980
66161,11139,58,7.546446993,RL,20/09/2019,74694,11128
37478,16181,58,16.91149906,CL,20/09/2019,82867,65012
86088,28042,58,10.46785901,CL,20/09/2019,50783,118353
59521,13082,59,9.765033355,,20/09/2019,119217,107626
25959,16552,59,12.03757029,CL,20/09/2019,38621,126407
112813,20602,59,12.18992557,CL,20/09/2019,35067,74277
101861,22746,59,10.66326664,CL,20/09/2019,36685,8837
125846,18303,59,11.8153041,CL,20/09/2019,7545,70820
30012,6033,59,10.70272072,CL,20/09/2019,123616,968
117376,17306,59,15.66900888,CL,20/09/2019,32976,6349
9388,15799,59,9.777492699,CL,20/09/2019,33841,74121
75738,7289,58,16.14517404,CL,20/09/2019,22331,64620
75769,17708,59,9.834653257,CL,20/09/2019,127202,102984
48225,28082,59,8.463653566,CL,20/09/2019,8321,120966
55604,8401,58,15.4883442,CL,20/09/2019,5423,78485
13442,19356,59,11.40123905,CL,20/09/2019,104937,34920
15875,15112,58,10.47070455,CL,20/09/2019,49789,24493
128818,4482,58,13.42702226,CL,20/09/2019,27394,1395
29101,11071,59,19.59760216,CL,20/09/2019,129217,99204
84775,17241,59,10.04613657,CL,20/09/2019,124162,21242
13738,23744,58,17.54029514,CL,20/09/2019,85588,98408
95070,20817,59,15.6422508,CL,20/09/2019,57903,55784
79580,18268,59,17.31531678,CL,20/09/2019,17210,55037
66750,15673,59,13.0129753,CL,20/09/2019,88058,50553
102216,20886,59,14.27288636,CL,20/09/2019,58086,84994
108369,18680,58,12.24788217,CL,20/09/2019,17220,42729
37211,28251,59,12.88361162,CL,20/09/2019,86697,42371
93087,28851,59,10.70656563,CL,20/09/2019,29977,104436
15572,13959,59,6.013470758,RL,20/09/2019,66569,27105
123874,2770,59,17.67870894,CL,20/09/2019,83438,85030
107763,23930,59,11.76855145,CL,20/09/2019,55613,75758
41568,8373,59,10.85282993,CL,20/09/2019,18893,16658
102858,11019,59,12.12602862,RL,20/09/2019,47966,23084
44914,22812,59,15.15000987,CL,20/09/2019,93052,94033
83999,17564,59,10.42909037,CL,20/09/2019,56926,86517
85616,7931,58,9.595666611,CL,20/09/2019,69257,70451
128112,18940,59,11.53901877,RL,20/09/2019,34449,12918
4850,19503,36,6.167605121,CL,20/09/2019,97510,55503
37456,20256,59,14.72996744,CL,20/09/2019,28818,125065
84289,4228,59,9.576240023,CL,20/09/2019,89805,7225
94498,31005,59,12.79557509,CL,20/09/2019,37754,26377
128841,20463,59,12.5767811,CL,20/09/2019,3024,74350
2155,11899,59,9.908646208,CL,20/09/2019,121173,41578
43456,13883,59,11.75836668,CL,20/09/2019,12171,68946
109753,6412,59,19.11861736,CL,20/09/2019,114682,22567
121647,10155,59,15.1439183,CL,20/09/2019,66576,9059
23430,7751,59,17.7868228,CL,20/09/2019,44773,103395
66132,2524,58,20.29477661,CL,20/09/2019,74985,7781
38782,12739,59,9.977996389,RL,20/09/2019,48993,107786
27984,3393,59,15.39679054,CL,20/09/2019,33170,104165
55739,26568,59,11.9485574,CL,20/09/2019,93202,37826
12197,16652,59,9.491541861,CL,20/09/2019,94094,109861
38364,25407,58,11.05750854,CL,20/09/2019,66938,109112
48136,16919,59,12.50289135,CL,20/09/2019,70061,35750
5235,4867,59,12.87909813,CL,20/09/2019,45500,5337
35547,23054,59,7.39251275,CL,20/09/2019,120551,6610
48944,33465,36,12.5145835,CL,20/09/2019,111227,45382
57433,16385,59,9.956367366,CL,20/09/2019,22277,669
53189,10986,59,9.77385818,CL,20/09/2019,118110,38377
79886,21082,59,14.73231772,CL,20/09/2019,127726,66359
16386,14839,59,10.8260011,CL,20/09/2019,83378,5806
92279,29931,58,14.14695077,CL,20/09/2019,116396,57001
74385,7849,59,19.79087631,CL,20/09/2019,27570,45971
33606,22408,59,9.312112897,RL,20/09/2019,17553,121506
102795,10689,59,10.77202534,CL,20/09/2019,52933,80048
40208,32913,59,10.96607332,CL,20/09/2019,69236,24269
80423,18556,58,6.374089607,CL,20/09/2019,5589,97558
55171,13326,58,9.425784714,CL,20/09/2019,116397,42955
8017,13830,59,9.125474026,CL,20/09/2019,86060,115958
27964,20504,59,10.21112318,CL,20/09/2019,44742,21157
54091,15106,58,15.13662318,CL,20/09/2019,10421,93262
95431,20083,59,9.662278168,CL,20/09/2019,71475,129717
24017,15867,59,9.523785182,CL,20/09/2019,123112,90993
68654,20079,58,11.5450855,CL,20/09/2019,117112,4399
45900,33891,59,15.91711078,CL,20/09/2019,83221,36543
96863,19114,59,12.86456715,CL,20/09/2019,110727,69874
59877,15378,59,10.85020347,CL,20/09/2019,105060,77525
27050,20201,59,13.20878712,CL,20/09/2019,77494,102326
67146,21027,58,10.53162289,CL,20/09/2019,122293,25561
37827,21994,58,21.1397914,,20/09/2019,5198,80191
37689,14587,59,15.33519581,RL,20/09/2019,119912,86252
37367,31099,59,11.65754862,CL,20/09/2019,9745,48012
82078,12727,58,10.33804729,CL,20/09/2019,10403,46130
16603,34982,59,7.844761801,RL,20/09/2019,60068,114939
125036,26625,59,13.95818107,CL,20/09/2019,129629,60686
129682,7956,59,16.69980848,CL,20/09/2019,15115,32656
72402,21521,58,9.55141432,CL,20/09/2019,56655,6177
88120,27516,59,12.63999157,CL,20/09/2019,17656,2894
54871,6463,59,13.7678275,CL,20/09/2019,43515,128467
33725,30424,59,10.37768249,CL,20/09/2019,103686,107237
48746,15000,58,11.5107952,CL,20/09/2019,100261,25463
115733,34383,36,13.13910058,CL,20/09/2019,2566,62836
98986,16633,58,11.7079596,RL,20/09/2019,36954,97252
97068,11911,58,7.534059766,CL,20/09/2019,85887,15999
3406,20590,58,9.847901549,RL,20/09/2019,112790,109066
19946,26634,59,10.86559516,CL,20/09/2019,48562,26944
74719,31421,59,11.15675031,CL,20/09/2019,29431,19057
60555,9936,59,7.18551033,,20/09/2019,76375,5556
45864,4679,59,7.369634756,CL,20/09/2019,7348,126864
7073,29324,58,7.947497595,CL,20/09/2019,102585,22983
4206,11695,58,20.38521691,CL,20/09/2019,120820,58864
102122,15534,59,10.25231995,CL,20/09/2019,30570,39571
29933,6211,58,11.35031186,CL,20/09/2019,129632,102162
110089,18707,58,7.305181901,CL,20/09/2019,111435,69916
95747,15237,59,17.10343434,CL,20/09/2019,99051,48891
44938,33462,58,11.04905035,CL,20/09/2019,91089,127981
58964,30437,59,20.44064946,CL,20/09/2019,9218,14566
107231,16674,59,22.83920625,CL,20/09/2019,44142,3585
123978,7447,58,12.01743972,CL,20/09/2019,8662,105073
66867,16954,59,8.270096006,CL,20/09/2019,77313,91363
113831,7483,59,16.42879021,CL,20/09/2019,24091,22009
112285,14578,59,13.14968257,CL,20/09/2019,129799,102921
114986,12624,59,5.875119191,CL,20/09/2019,8907,67067
32124,6970,59,14.1161396,CL,20/09/2019,60755,38368
93946,32438,58,12.04379343,CL,20/09/2019,7475,117812
11234,6880,58,17.46053379,CL,20/09/2019,13904,103405
22015,18925,59,14.80512183,CL,20/09/2019,24207,4091
45671,15018,59,11.34313804,CL,20/09/2019,127387,71548
125747,10372,59,13.95178836,CL,20/09/2019,32102,25476
118506,15829,59,12.17147805,CL,20/09/2019,60923,126925
108813,16178,59,6.261776132,,20/09/2019,74301,19434
75105,20464,59,16.68610408,CL,20/09/2019,123959,68710
6938,16906,59,15.27649044,CL,20/09/2019,17522,60435
33542,19849,59,9.539566264,CL,20/09/2019,12026,122959
109584,34152,59,21.82007406,CL,20/09/2019,119692,107704
101282,10798,59,13.45440397,CL,20/09/2019,14064,117292
113779,15299,58,7.481481742,CL,20/09/2019,45126,80729
109301,14808,59,10.40912733,CL,20/09/2019,36410,52632
73901,18837,58,11.69117254,CL,20/09/2019,77677,70299
101892,19714,59,6.602622141,CL,20/09/2019,93080,101166
38484,8043,59,11.67137799,CL,20/09/2019,29286,128043
108002,29506,59,11.79229538,CL,20/09/2019,28414,33232
91764,22524,58,11.86813409,CL,20/09/2019,21840,113560
83493,30002,59,11.46713298,CL,20/09/2019,42486,9755
8252,13902,59,20.22776616,CL,20/09/2019,49355,128228
42253,20631,58,13.91478602,CL,20/09/2019,46728,106412
64957,30842,59,19.30977275,CL,20/09/2019,34516,81787
8330,14433,59,15.53485978,CL,20/09/2019,7236,14254
44032,24408,59,16.28506583,CL,20/09/2019,85813,96185
8858,25363,59,11.12971525,CL,20/09/2019,76379,65081
47764,26445,58,7.648889724,,20/09/2019,35230,66623
125602,30299,59,20.42279783,CL,20/09/2019,127167,116641
71106,7970,59,9.022301702,RL,20/09/2019,56679,59826
21668,19793,58,9.459102673,CL,20/09/2019,54901,47413
100528,5712,58,16.55353875,CL,20/09/2019,30642,1272
118136,18183,59,10.99400299,CL,20/09/2019,49038,31826
90308,20686,59,12.46215586,CL,20/09/2019,65666,89671
20927,18495,58,5.588139677,CL,20/09/2019,77986,122890
35473,12741,36,6.948729861,CL,20/09/2019,69194,115086
45749,10066,36,7.276247338,,20/09/2019,104096,9095
54660,11354,59,5.633026742,CL,20/09/2019,24109,18148
20783,4778,58,9.084685286,CL,20/09/2019,117444,73405
66827,14163,59,11.89563704,CL,20/09/2019,103292,127631
92855,22245,58,16.86310838,CL,20/09/2019,62028,51111
88273,17511,59,8.151960912,CL,20/09/2019,117607,13368
126109,15379,58,14.11394587,CL,20/09/2019,115217,7327
128285,28001,58,12.59843795,CL,20/09/2019,78888,38306
11744,12053,58,13.22694327,CL,20/09/2019,60946,110255
105359,15071,59,6.226417955,CL,20/09/2019,74656,64984
63289,13836,59,11.26170683,CL,20/09/2019,106036,107202
125137,7669,58,11.97013911,CL,20/09/2019,80877,71104
44726,14393,59,10.89716133,CL,20/09/2019,55426,19749
112687,7520,58,15.73948493,CL,20/09/2019,66392,4736
15992,31290,58,17.47764649,CL,20/09/2019,31173,96295
96139,6983,59,6.261174677,CL,20/09/2019,117447,91471
23011,12818,59,10.62480003,CL,20/09/2019,62437,9110
64658,30128,59,14.42767337,CL,20/09/2019,75660,44276
78246,15259,59,13.09100894,CL,20/09/2019,100582,59687
78139,30967,59,8.995505273,CL,20/09/2019,13287,17993
26652,34493,58,12.45284417,CL,20/09/2019,10685,42571
73641,10017,59,10.70456222,CL,20/09/2019,63255,19387
41538,7381,59,10.79379384,CL,20/09/2019,114748,101107
49651,9205,59,10.41525481,CL,20/09/2019,90641,75354
74435,2184,59,6.619930181,CL,20/09/2019,65806,113878
26796,4987,59,13.65731253,CL,20/09/2019,123657,40083
64260,28380,59,8.255565467,CL,20/09/2019,105042,52566
121017,2567,58,12.45773421,RL,20/09/2019,13900,80345
87498,29591,59,10.30974027,CL,20/09/2019,7618,79409
16021,32020,58,8.209703866,CL,20/09/2019,27420,45565
43082,6734,59,11.41789604,RL,20/09/2019,996,104289
17684,19831,36,12.41811064,CL,20/09/2019,101160,18016
90362,16189,58,14.17302044,CL,20/09/2019,47483,95299
14659,28407,59,7.783959199,CL,20/09/2019,62757,117925
13915,5695,59,15.90726267,CL,20/09/2019,70036,14599
44571,29250,58,10.12832895,CL,20/09/2019,115693,25357
115902,12441,58,9.392090268,CL,20/09/2019,80458,35688
32449,29656,58,10.63374783,CL,20/09/2019,91302,77339
123581,11532,58,14.26641697,CL,20/09/2019,3638,69486
71894,18884,59,11.93092938,CL,20/09/2019,19415,43244
107306,18680,59,12.77898904,CL,20/09/2019,55903,21988
45518,27886,59,19.06687517,CL,20/09/2019,99068,110734
73106,18806,58,6.304018118,CL,20/09/2019,81224,17305
12196,7837,59,6.026817286,RL,20/09/2019,115684,73800
85219,22780,59,9.050385272,CL,20/09/2019,1429,75006
79086,6674,59,14.82970458,CL,20/09/2019,23577,96931
125501,11382,58,7.856634433,CL,20/09/2019,28006,84001
53052,28466,59,7.332834793,CL,20/09/2019,68393,4708
33808,5740,58,10.06888909,CL,20/09/2019,42303,92234
15624,8292,58,16.68253466,CL,20/09/2019,19419,42149
70690,15103,59,9.598403367,CL,20/09/2019,60093,92752
120180,2776,59,16.11765566,CL,20/09/2019,76117,94898
94990,15148,58,16.0691266,CL,20/09/2019,32336,124646
96624,4223,59,10.16071856,CL,20/09/2019,43200,1970
65704,4386,59,12.61275147,CL,20/09/2019,9789,118383
36164,9557,59,12.77558131,CL,20/09/2019,35739,41209
85012,19490,59,11.88435832,RL,20/09/2019,100988,17849
39008,10381,59,8.524763837,CL,20/09/2019,78426,122582
120686,20204,59,5.519482305,CL,20/09/2019,60870,71467
99004,21463,59,13.85603866,CL,20/09/2019,25531,40625
111125,22130,59,10.47362985,CL,20/09/2019,7880,40896
23021,18410,59,15.38047632,CL,20/09/2019,88304,117937
45036,18412,59,8.222755348,CL,20/09/2019,55153,58022
30325,13770,59,11.49692874,CL,20/09/2019,72204,13410
52997,5957,59,7.630748259,CL,20/09/2019,7159,4615
34083,4493,58,6.376816642,CL,20/09/2019,37224,7432
80588,32350,59,5.701530309,CL,20/09/2019,6894,110892
10732,4632,58,14.28205019,CL,20/09/2019,88038,8592
40630,16917,59,11.77511801,CL,20/09/2019,120011,43662
51910,19124,59,9.838580663,CL,20/09/2019,98052,54387
22021,20539,59,12.65649964,CL,20/09/2019,128984,86093
3239,11405,58,11.05118573,CL,20/09/2019,84774,78541
106368,9912,59,11.15929135,CL,20/09/2019,69358,97910
117325,27997,58,15.68390604,RL,20/09/2019,66338,114274
64134,10945,59,12.58592141,CL,20/09/2019,408,12941
77405,15675,59,13.3905868,CL,20/09/2019,54566,63937
41998,19958,59,15.31753267,CL,20/09/2019,70576,61702
112535,10772,59,16.51153893,CL,20/09/2019,70236,68491
39764,18401,58,12.89326752,CL,20/09/2019,22909,109346
64224,18611,58,11.80544135,RL,20/09/2019,96609,45418
46032,24062,36,15.62961295,CL,20/09/2019,84781,90525
76027,6697,59,19.82934131,CL,20/09/2019,100336,55150
31605,21597,58,13.59373113,CL,20/09/2019,105982,83830
5100,19355,59,9.555546263,CL,20/09/2019,50277,85889
127279,12362,59,10.31330447,CL,20/09/2019,120722,94281
109427,21894,59,17.45080541,CL,20/09/2019,126881,18449
37531,27043,58,9.758188313,CL,20/09/2019,24965,109664
62922,17769,59,10.25965286,CL,20/09/2019,66197,92017
98498,3485,58,14.07104335,CL,20/09/2019,96113,19225
15533,23156,59,11.75926674,CL,20/09/2019,67483,122338
78726,28137,59,23.68832257,CL,20/09/2019,73479,91912
41462,7757,59,15.37439456,RL,20/09/2019,12632,34424
71240,1557,59,9.988242677,RL,20/09/2019,57387,38854
13682,14836,59,9.298462144,CL,20/09/2019,6534,80995
28368,7448,58,17.08646267,CL,20/09/2019,102668,70781
43120,22780,59,14.55402993,RL,20/09/2019,34710,75891
26277,10678,59,17.1889234,CL,20/09/2019,104713,41077
91667,17295,59,12.3544694,CL,20/09/2019,14787,120917
115591,8004,58,12.91258449,CL,20/09/2019,119874,14635
113087,14914,58,10.91317429,CL,20/09/2019,45527,17680
115141,3618,59,19.37761974,CL,20/09/2019,23970,90827
4954,8874,58,16.94752299,CL,20/09/2019,80331,111359
76796,8467,59,10.67735405,CL,20/09/2019,25682,102760
59245,29354,58,5.649432249,CL,20/09/2019,14560,21042
47652,17829,58,13.31525511,,20/09/2019,112391,16610
39652,16345,59,10.10682123,CL,20/09/2019,124711,21744
72740,20864,59,13.88230816,CL,20/09/2019,1896,52349
127252,18942,59,14.12427712,CL,20/09/2019,89848,22
102552,17112,59,11.5529589,CL,20/09/2019,105539,110934
74522,30087,59,20.18855189,CL,20/09/2019,62398,50972
110542,10465,58,11.18650025,CL,20/09/2019,61386,105180
41132,18917,59,16.76148515,CL,20/09/2019,95491,67900
61275,14969,59,16.61748412,CL,20/09/2019,27775,68749
62727,3909,58,11.14140335,CL,20/09/2019,85022,9953
3996,19708,59,12.63828589,CL,20/09/2019,25778,75303
57870,14883,59,12.55345817,,20/09/2019,109225,17892
109433,19418,59,10.46185788,CL,20/09/2019,71928,109338
23578,22029,59,15.26172528,CL,20/09/2019,62473,115054
59112,15469,59,8.643912536,CL,20/09/2019,113983,48543
7874,20754,59,13.34955503,CL,20/09/2019,28690,81173
15534,16524,59,9.937659162,CL,20/09/2019,128718,26535
38991,15322,59,12.81227026,CL,20/09/2019,78035,78705
14204,31846,59,19.75845522,CL,20/09/2019,97863,84625
97387,14011,58,9.838931219,CL,20/09/2019,84867,37216
16134,12178,59,13.71835628,CL,20/09/2019,47932,104134
22370,20566,59,15.74089083,CL,20/09/2019,119302,71665
20730,33818,59,10.2900987,CL,20/09/2019,76644,108011
55099,22851,59,7.9156826,RL,20/09/2019,8026,73704
43473,13946,58,11.68011232,CL,20/09/2019,36504,92488
111992,7143,59,13.93309901,CL,20/09/2019,85490,12306
41755,28541,59,13.82657218,CL,20/09/2019,6978,119819
41550,17926,58,11.27402957,CL,20/09/2019,93212,33226
11869,9487,59,16.44102064,CL,20/09/2019,84183,114925
37719,5909,59,10.20618256,CL,20/09/2019,67968,66083
73814,14557,59,14.26502086,CL,20/09/2019,45719,34954
81410,22455,59,11.89717366,CL,20/09/2019,109062,88063
41056,22594,59,12.67682063,CL,20/09/2019,114835,106111
124965,14611,59,9.108932504,CL,20/09/2019,100982,51554
17425,13217,59,18.0165819,CL,20/09/2019,63793,106350
76376,15573,58,5.685502753,CL,20/09/2019,53580,125711
14314,6575,58,13.28302313,CL,20/09/2019,58033,104542
42851,22222,58,6.42317476,RL,20/09/2019,72620,6755
78065,16836,59,6.131862924,CL,20/09/2019,60598,30820
19942,11136,58,6.299408808,CL,20/09/2019,115292,22038
