Repayment_id,repayment_amount,Default_Value
71970,47349,0
92627,56259,0
103571,57759,0
83313,58263,0
12118,61713,0
70074,57509,0
129796,52579,0
20405,66069,0
77872,53303,0
6219,61263,0
51607,45879,0
27899,44909,0
43841,58353,0
92710,47773,0
116264,57383,0
92611,61263,0
44482,44909,0
99202,60027,0
40830,56459,0
52324,59323,0
6583,46849,0
77001,56459,0
103937,53549,0
32821,48349,0
36592,63213,0
102107,58259,0
24848,56459,0
89886,40104,0
50704,49713,0
47160,59323,0
34682,59323,0
25995,65099,0
72673,41074,0
22593,59323,0
67510,58087,0
39357,41074,0
71762,49713,0
104401,63789,0
44705,56459,0
80341,46849,0
46262,57383,0
27910,69903,0
128324,44909,0
39208,44909,0
83690,56459,0
70722,58353,0
25754,49713,0
121651,56459,0
91775,55243,0
88394,57383,0
67352,44909,0
67559,49713,0
67357,53549,0
54078,51653,0
96594,66069,0
94637,55489,0
124328,56259,0
67742,42044,0
89529,56459,0
16848,55613,0
24810,46299,0
27313,53303,0
120301,63213,0
62031,54259,0
49845,53303,0
113824,58947,0
48244,55859,0
103912,55859,0
93544,60638,0
71627,79758,0
100505,46299,0
11127,79411,0
18978,54894,0
31614,51078,0
22677,58013,0
32812,55859,0
11987,33484,0
81702,43394,0
120217,55859,0
33517,63213,0
87318,51753,0
55841,48349,0
6764,53078,0
103155,27179,0
21199,22399,0
115974,63213,0
96124,59213,0
124600,53303,0
46317,38439,0
25976,46299,0
115613,56512,0
81152,48349,0
108460,82686,0
129384,53303,0
81421,58013,0
101763,53303,0
112873,55613,0
112797,53303,0
26438,38625,0
807,55859,0
129862,59213,0
42173,48349,0
6357,51078,0
49925,53303,0
101270,55859,0
28426,51078,0
25575,62947,0
96022,47218,0
99778,41519,0
93126,53078,0
46517,58013,0
85148,55613,0
28821,55859,0
65139,55859,0
72492,41094,0
102044,67882,0
115333,55013,0
34547,53003,0
22066,49349,0
74793,38141,0
26288,58847,0
112422,53303,0
69809,76079,0
47455,58259,0
24916,52303,0
42496,52303,0
99729,31484,0
15118,57259,0
123821,34484,0
66614,55013,0
94302,25529,0
33694,48349,0
63207,47349,0
116274,53303,0
40338,43394,0
70388,48349,0
108661,46349,0
73982,39439,0
117267,42394,0
18573,49803,0
7248,45145,0
32000,62947,0
59291,53578,0
25933,46349,0
107802,69169,0
128432,61213,0
70731,59159,0
94832,81686,0
100043,46145,0
122146,51803,0
92314,62213,0
49796,24574,0
16077,69169,0
2817,51303,0
78987,58013,0
69459,54078,0
81383,34484,0
83612,55259,0
44095,44394,0
21269,54303,0
35586,64669,0
105978,44394,0
75129,55013,0
113815,58513,0
20242,52078,0
31048,49145,0
47373,57259,0
127979,40394,0
32875,68382,0
67160,54259,0
34098,42394,0
90484,52303,0
3892,47349,0
24599,54303,0
104415,56013,0
76140,68882,0
39135,63947,0
104438,43394,0
116799,62213,0
124217,36439,0
58381,82686,0
23020,73817,0
9834,65882,0
42588,61213,0
117342,62713,0
37515,79526,0
24050,65022,0
49091,80686,0
70360,65882,0
29083,45889,0
99663,40394,0
11319,62213,0
113054,83586,0
54428,66169,0
46858,48349,0
19969,79526,0
30494,49349,0
78624,50303,0
62996,58259,0
125305,43394,0
87930,52478,0
19883,40394,0
32767,64329,0
106893,67169,0
36450,55259,0
46376,59259,0
60528,49349,0
47125,50303,0
116412,71817,0
35506,79686,0
55740,70097,0
48183,54131,0
24049,70873,0
74638,55877,0
35290,52870,0
106215,62469,0
121829,54325,0
104903,47773,0
111339,61703,0
126558,52482,0
98610,71633,0
126365,85289,0
94572,59808,0
24045,55631,0
99064,46655,0
28986,55877,0
10769,50780,0
79894,62189,0
35271,54228,0
49820,63684,0
119534,57117,0
14290,42775,0
50091,52541,0
80604,61969,0
2481,41365,0
70598,61969,0
74898,51278,0
38091,63450,0
55226,63163,0
102385,54131,0
101301,54131,0
46322,50264,0
128742,54131,0
64162,44511,0
32999,53885,0
109270,50803,0
7157,57714,0
50002,65382,0
83027,62947,0
62553,62447,0
50898,41544,0
67240,96490,0
78036,47445,0
28160,75751,0
90335,54078,0
29358,50303,0
88795,75801,0
82286,39994,0
4649,59059,0
19802,59447,0
43393,65882,0
89993,54303,0
81479,51578,0
12159,65882,0
28259,62213,0
31901,50878,0
60873,43294,0
88457,77529,0
17067,72367,0
65328,47145,0
2176,66882,0
35998,45745,0
114597,52803,0
122359,42394,0
70303,36939,0
93886,66882,0
56108,42410,0
119498,57013,0
109413,60513,0
41735,83183,0
60148,53403,0
38697,40094,0
105912,64669,0
67775,40894,0
35561,53303,0
123205,63947,0
120711,47745,0
32663,62947,0
122399,58359,0
67421,41894,0
90418,57259,0
27696,58013,0
27930,58259,0
37076,39439,0
68909,36541,0
115155,55959,0
45510,64213,0
11440,56259,0
110369,57959,0
5209,42094,0
66081,54513,0
49213,54303,0
57264,48349,0
74057,59947,0
32654,56659,0
43214,58013,0
119414,58013,0
112203,58259,0
26806,51303,0
73408,58259,0
74237,58259,0
99731,59013,0
101993,47349,0
82688,37439,0
109392,78079,0
71296,43394,0
63786,47349,0
63407,64213,0
44602,59259,0
108783,72123,0
10778,56259,0
126019,98929,0
86027,29081,0
7838,59259,0
95870,55713,0
114630,57259,0
60232,57259,0
17460,52303,0
64185,60213,0
53617,46549,0
17239,48149,0
55758,57259,0
28039,51082,0
63729,52803,0
95596,53003,0
92520,60413,0
43077,59713,0
21036,40894,0
63179,83933,0
101263,61147,0
57655,34161,0
75901,57759,0
113022,58259,0
38704,47349,0
125829,37139,0
18084,56759,0
63885,58759,0
52419,31961,0
124826,71517,0
89460,58259,0
85297,57259,0
47152,59447,0
55748,54303,0
49971,57259,0
77851,59013,0
52628,51803,0
16669,58259,0
23219,60547,0
9488,59259,0
71577,55259,0
127447,56459,0
5684,55013,0
107934,40394,0
124902,31561,0
100602,72623,0
23332,42394,0
41210,55259,0
107728,58259,0
23591,58513,0
102351,69623,0
633,59259,0
118350,48349,0
469,48349,0
6862,83433,0
43276,51578,0
90761,60713,0
9815,43022,0
118846,61213,0
30730,58259,0
107501,61213,0
68529,59259,0
95361,48049,0
73000,52303,0
79090,83933,0
76410,59259,0
88615,48349,0
33090,59259,0
10369,38541,0
743,44394,0
51571,53303,0
73849,55513,0
31760,61447,0
28264,49349,0
51968,80686,0
104900,43622,0
56097,59547,0
70904,73123,0
111068,40894,0
73791,57259,0
4054,39439,0
84722,47849,0
9756,60213,0
51862,58259,0
70490,53303,0
7356,58259,0
126933,62647,0
17314,49803,0
48135,54303,0
74915,60213,0
28794,52803,0
90365,62713,0
87585,40894,0
18433,50303,0
22337,62471,0
128867,61013,0
72263,39794,0
42223,51803,0
99177,39894,0
120595,55659,0
23639,59047,0
53695,57959,0
48569,56159,0
80714,62007,0
76445,57459,0
2576,55499,0
107421,56759,0
370,59713,0
35819,55959,0
87062,55413,0
64160,57459,0
7194,54059,0
88307,64407,0
126071,57459,0
54363,47345,0
22160,73123,0
113383,62205,0
101948,35839,0
124342,65269,0
4544,55659,0
28856,73117,0
89922,55659,0
73497,62205,0
840,55413,0
41849,54513,0
95298,32984,0
77249,36639,0
90879,49263,0
54910,46549,0
23895,51503,0
4481,49563,0
3682,48443,0
31243,42594,0
43014,49703,0
60671,43594,0
37866,49503,0
36545,53603,0
126063,36939,0
120625,46549,0
50729,54659,0
124012,46669,0
8877,45489,0
125343,47473,0
46433,49503,0
62367,41519,0
64377,35879,0
14904,43594,0
85165,38674,0
38486,35199,0
95638,42569,0
118580,41844,0
42219,32234,0
80955,41544,0
72029,50318,0
75897,47649,0
113798,35879,0
85241,37839,0
11213,44549,0
123992,47549,0
120865,54619,0
106671,52603,0
13301,42694,0
5616,51603,0
117703,49493,0
72400,49413,0
28097,40854,0
96661,47549,0
60600,43629,0
75533,46549,0
59173,48483,0
15605,47549,0
71806,47373,0
41315,48543,0
26839,46449,0
107621,51503,0
93042,42694,0
81500,51598,0
71187,48483,0
42132,32884,0
73064,46569,0
108672,35879,0
45771,42669,0
96572,38674,0
53428,51603,0
109254,46669,0
86253,48483,0
19581,44509,0
49891,38724,0
74578,43639,0
121826,45479,0
44661,41744,0
46328,46569,0
38487,50503,0
80085,42594,0
56960,62947,0
122898,70817,0
39508,60213,0
86346,58013,0
16927,63213,0
52834,44849,0
116493,53303,0
74924,59947,0
100895,58013,0
37183,58013,0
61816,58013,0
116404,58259,0
88097,63882,0
111406,53582,0
82720,62947,0
53340,60947,0
83478,59213,0
6795,59213,0
55946,58013,0
14834,58947,0
47414,58947,0
116202,58013,0
28053,38141,0
16654,65882,0
24428,63213,0
69100,61213,0
4489,60947,0
1940,67882,0
75646,63882,0
114816,63882,0
124876,79033,0
2303,75484,0
75796,63882,0
63397,81033,0
64748,38439,0
33930,65482,0
2661,49303,0
19339,58013,0
1094,61213,0
100192,48349,0
69846,63882,0
76086,53303,0
97708,38939,0
24984,48849,0
30590,67669,0
16362,70817,0
4939,46049,0
92579,42894,0
72861,58759,0
22049,23451,0
111960,48849,0
26336,47399,0
30752,48849,0
67265,50803,0
31670,44394,0
83339,61447,0
35969,55259,0
95813,68382,0
121695,46849,0
97658,49803,0
27290,39439,0
49353,46145,0
95825,79232,0
33320,39894,0
21659,28984,0
106890,62713,0
25965,70817,0
8856,55259,0
91994,37939,0
93897,36139,0
30265,51803,0
21221,58513,0
3538,69317,0
53868,66869,0
61149,53078,0
67252,59259,0
61525,49049,0
43449,45049,0
125160,51303,0
31988,82936,0
18324,61197,0
64713,66419,0
25559,62913,0
37103,34184,0
13997,63213,0
12655,61647,0
5455,67169,0
64248,62947,0
29207,58959,0
64777,66169,0
23924,66882,0
82357,63513,0
77896,61947,0
77581,54513,0
38090,61947,0
6750,65169,0
101550,62647,0
123557,73817,0
3903,52078,0
21415,73817,0
111149,47549,0
1945,55013,0
115253,60463,0
27046,62197,0
72825,64132,0
83505,59947,0
14535,44394,0
99391,64882,0
13719,55259,0
4044,54303,0
38224,46349,0
10296,67169,0
27907,48349,0
45659,68882,0
68659,34689,0
30745,61197,0
5005,59013,0
20277,54713,0
69511,59647,0
369,60947,0
96198,54063,0
63324,80386,0
66241,61463,0
14124,64582,0
80256,61213,0
10277,68817,0
34627,43394,0
21013,39394,0
13336,48645,0
127047,64169,0
92010,40394,0
118722,42644,0
44214,46349,0
28231,38439,0
93769,73751,0
83828,41394,0
75253,56013,0
99471,43394,0
63991,79283,0
129097,34439,0
67614,43394,0
21252,77786,0
63932,41644,0
83036,73023,0
113756,62463,0
25245,45145,0
83543,46645,0
17707,44349,0
107278,79686,0
126161,39394,0
25664,38439,0
27966,45145,0
112977,30484,0
32446,54259,0
46948,45395,0
14536,43210,0
71275,47349,0
15505,74751,0
128935,57509,0
46781,57913,0
35706,48349,0
66851,54009,0
61446,55799,0
12475,49553,0
111524,59673,0
83508,56509,0
74348,50903,0
9277,58759,0
75932,60933,0
67104,55799,0
66280,55799,0
20763,61413,0
21644,54999,0
17528,55959,0
59926,57359,0
5886,67882,0
88646,56759,0
53671,45989,0
75720,56509,0
42951,57159,0
45072,60913,0
103374,62463,0
125550,61913,0
29307,54509,0
97470,58759,0
62522,56759,0
78609,44705,0
57885,48849,0
35224,40104,0
46938,52094,0
70555,40104,0
69114,42855,0
60483,56459,0
13476,59323,0
45343,55489,0
102842,31464,0
111131,59323,0
72399,56213,0
103485,56459,0
84118,48743,0
12370,60583,0
122602,40104,0
127688,49713,0
129108,47773,0
85943,20884,0
9698,51653,0
51829,94505,0
60237,51653,0
42866,49713,0
121344,59323,0
19870,45879,0
96197,39134,0
101267,53064,0
75307,51653,0
13957,50743,0
52783,51653,0
108561,40104,0
45095,52333,0
120294,78543,0
100973,46849,0
70713,53549,0
86185,51428,0
11322,66069,0
96478,52579,0
2871,50918,0
98573,48743,0
37354,30494,0
44459,51428,0
90681,54519,0
2611,47773,0
10036,46849,0
91701,53549,0
128346,51653,0
1485,40104,0
40751,63509,0
115284,48743,0
97430,56213,0
39737,60447,0
66749,58087,0
82230,68627,0
30387,51653,0
98327,49713,0
92249,60447,0
103505,51723,0
31627,59323,0
48075,75079,0
126641,67211,0
25284,54813,0
109445,36795,0
48221,49803,0
37555,58413,0
128796,57913,0
5927,38482,0
17056,56863,0
32781,53541,0
126035,52703,0
109138,60247,0
60099,61197,0
55617,52503,0
46895,52478,0
121381,78686,0
76909,56137,0
116692,72951,0
123007,57059,0
121526,72317,0
93518,49273,0
126884,41230,0
48043,39074,0
60171,51233,0
115616,52028,0
87986,49578,0
68105,45183,0
121931,53603,0
101356,52478,0
35911,76979,0
15918,53393,0
67474,42014,0
25650,56813,0
30588,57813,0
100350,77079,0
103931,66669,0
52798,66882,0
28266,57259,0
23485,83933,0
63615,49349,0
37795,49349,0
96771,49045,0
106805,58013,0
80711,53578,0
808,46349,0
98775,70123,0
39968,53803,0
36021,52678,0
120515,69817,0
128961,60213,0
3871,64382,0
89256,72123,0
79943,74079,0
13365,52578,0
58880,67382,0
3001,31984,0
75782,34939,0
46079,58313,0
105619,50578,0
94134,54513,0
8815,58013,0
107968,45349,0
115229,56013,0
12629,58013,0
23195,61213,0
54635,56513,0
72368,49303,0
113095,64882,0
51876,43210,0
89151,52303,0
123384,47849,0
38732,57013,0
111221,37239,0
44106,67882,0
65671,52903,0
123290,59713,0
117299,53005,0
57687,50803,0
73100,56813,0
50144,56920,0
80366,51513,0
108117,46311,0
115700,62547,0
125522,48595,0
72060,55428,0
84221,50245,0
90190,56669,0
17631,68382,0
126726,54713,0
123571,56669,0
15693,63982,0
6927,58413,0
11460,41695,0
56452,52508,0
84582,60547,0
48849,52578,0
129041,55433,0
30155,51738,0
54784,71152,0
48955,57664,0
106872,51738,0
35730,70717,0
73280,63013,0
104705,56171,0
65350,52678,0
96297,51478,0
20922,53603,0
14098,33084,0
113354,62213,0
28573,72317,0
49641,52303,0
35301,66882,0
125703,53513,0
84581,72967,0
75041,61947,0
116674,59947,0
5603,55759,0
127458,49303,0
84601,64252,0
40926,45645,0
49263,46349,0
34138,54259,0
87155,62947,0
92679,77751,0
111656,77751,0
127972,53078,0
67385,58013,0
35682,61947,0
80020,72317,0
35644,58013,0
59965,46349,0
86389,56013,0
17285,70817,0
49012,66076,0
4991,65882,0
73505,58013,0
120749,87620,0
46293,57013,0
93634,51303,0
60979,49763,0
31569,75079,0
29686,53639,0
69328,55599,0
92856,52303,0
53699,52703,0
40945,55599,0
112010,48558,0
71319,53303,0
6455,51303,0
127785,54619,0
16492,53639,0
41643,52703,0
58978,56013,0
113372,54619,0
43440,48783,0
100317,54259,0
51755,55599,0
14993,36439,0
100682,53303,0
116857,52478,0
75591,55599,0
115664,53393,0
36949,42394,0
125379,53639,0
64500,55599,0
91136,53639,0
124509,60453,0
33639,51723,0
28476,50303,0
9620,34439,0
109607,53639,0
86963,61433,0
107585,46349,0
84504,53639,0
52239,48349,0
72784,55599,0
83863,56259,0
54775,59473,0
74548,54619,0
12735,43929,0
91222,41034,0
62187,41394,0
102302,52703,0
28001,55599,0
100524,54259,0
14570,55599,0
561,53639,0
61464,66169,0
65462,52703,0
88631,42014,0
104791,57559,0
44647,53639,0
25668,43929,0
80405,43929,0
67958,55599,0
42560,51303,0
80255,33284,0
64949,53303,0
24936,40054,0
68247,54259,0
96720,52303,0
106366,43394,0
26330,55599,0
71634,53639,0
94408,53639,0
105504,57313,0
44275,47849,0
67465,53639,0
21514,57559,0
119244,54013,0
116973,40004,0
41494,55413,0
61182,47849,0
39264,54759,0
58423,56513,0
75380,47349,0
67666,49803,0
53981,48159,0
125499,55159,0
96015,35939,0
54802,45049,0
419,54513,0
54504,46849,0
125510,47145,0
10815,46649,0
75188,69423,0
55152,54513,0
86754,54813,0
42743,55759,0
27483,54513,0
8912,56259,0
40843,54513,0
30780,56513,0
112275,53578,0
54684,47049,0
57782,54913,0
112623,54513,0
113173,54759,0
129778,49803,0
115198,38939,0
62719,53578,0
44226,48745,0
74091,48649,0
54674,54513,0
27411,55013,0
65296,54759,0
54606,49303,0
93200,48849,0
89757,50503,0
4297,48849,0
62400,38039,0
106906,52303,0
71150,54813,0
76981,61847,0
9525,52078,0
71412,55509,0
20599,59013,0
114450,55459,0
67633,44599,0
76520,52303,0
104169,30734,0
51540,59447,0
54744,58013,0
12151,53703,0
18351,37171,0
28875,43394,0
86178,29734,0
94238,31284,0
52802,46349,0
4134,47349,0
71612,36201,0
60050,57259,0
50830,44394,0
93853,54163,0
24286,41644,0
108983,53553,0
61284,39144,0
10979,58259,0
91925,41394,0
54023,43894,0
116323,27029,0
39989,52803,0
87677,49145,0
126495,59197,0
90842,69067,0
96449,34484,0
125125,42394,0
36042,49349,0
127913,14940,0
17253,49349,0
103032,49049,0
86042,30484,0
90293,56213,0
98979,51003,0
95388,47349,0
18369,48599,0
32923,34689,0
58881,37439,0
114162,54959,0
91961,43394,0
128506,42394,0
13494,54303,0
39215,43394,0
71176,42044,0
77523,44394,0
23339,49349,0
4219,44394,0
104622,48349,0
34277,54303,0
83617,49349,0
19279,35439,0
129510,42322,0
89756,38939,0
44711,42394,0
32071,45849,0
83208,40394,0
79973,41394,0
93272,46349,0
98587,48828,0
21070,55259,0
94759,58009,0
31572,54078,0
68139,45349,0
56748,49349,0
89536,51303,0
25982,43394,0
110911,59947,0
31082,49349,0
34260,40644,0
21818,59013,0
92505,44599,0
82334,51078,0
79664,47349,0
99872,49403,0
19909,48849,0
107820,49049,0
2001,46849,0
116541,42494,0
22894,54078,0
86584,50303,0
16726,54078,0
16572,46349,0
69394,42394,0
71486,43394,0
59749,52303,0
97679,43894,0
128200,59013,0
26710,57013,0
100544,50303,0
75373,47349,0
115755,48649,0
89095,29529,0
32907,61713,0
95731,41894,0
83309,49145,0
72367,53078,0
35828,61213,0
116063,40394,0
12993,70317,0
50590,31484,0
57174,47349,0
128764,33582,0
22546,58013,0
85463,47945,0
101671,52503,0
50843,58813,0
84966,73817,0
77497,39339,0
37127,47145,0
22937,34940,0
97402,82686,0
59369,40394,0
106653,63947,0
115866,65382,0
57060,40394,0
97808,61947,0
54393,38439,0
117182,19981,0
11542,65382,0
110805,67882,0
117169,37939,0
97322,79686,0
79816,64669,0
117881,38039,0
109453,31984,0
122982,38039,0
107381,45749,0
67459,61213,0
58483,49803,0
116191,72817,0
69441,52303,0
107743,50078,0
67196,62247,0
112967,39275,0
15311,47849,0
7899,27429,0
111745,43394,0
26516,50803,0
9447,49145,0
83459,54078,0
116595,28029,0
46085,49603,0
64474,39439,0
24757,26029,0
41625,39439,0
19878,41394,0
53320,64182,0
111735,54078,0
47688,38939,0
38397,79686,0
125117,33484,0
101852,59947,0
40184,25529,0
87836,34939,0
9062,68882,0
91809,44849,0
79646,59513,0
125349,55013,0
81575,50478,0
68696,55013,0
80414,28529,0
2371,67469,0
49554,49049,0
25516,48849,0
129513,58947,0
122780,36275,0
125276,47349,0
93703,60447,0
50482,61947,0
127091,55913,0
59052,51303,0
92777,49703,0
40891,49403,0
53165,54013,0
119044,16619,0
127614,35439,0
87078,61213,0
96934,44849,0
85548,54303,0
102291,73317,0
22930,27529,0
69664,55213,0
111683,40394,0
23174,67669,0
85727,25529,0
113207,56159,0
74054,42894,0
104973,44394,0
124067,76251,0
122188,62213,0
77476,61947,0
85107,28029,0
58474,31484,0
3901,66469,0
100094,60347,0
10762,63729,0
29097,59013,0
76825,66169,0
91390,65669,0
119703,53303,0
52545,66882,0
70654,41032,0
55218,34484,0
8484,58013,0
66778,41394,0
118643,47145,0
117964,34939,0
80670,47645,0
82524,54535,0
100734,68417,0
106522,76782,0
100608,92535,0
98995,33061,0
76840,56065,0
88733,38368,0
52769,57167,0
66988,54632,0
72111,46949,0
126264,59991,0
118038,59081,0
11920,58032,0
41953,122676,0
87861,59513,0
122431,55541,0
100295,110067,0
18072,55843,0
68264,60813,0
91097,61237,0
91128,58815,0
58011,66975,0
75807,50449,0
79466,155707,0
57601,191680,0
60938,58395,0
36385,35199,0
73168,155707,0
118234,57461,0
17936,71117,0
15376,67419,0
77402,80136,0
129069,95290,0
