Eligible_id,Client_Income,Client_Income_Type,Active_Loan,Credit_Bureau,
33881,13500,Service,1,,
56991,22500,Service,0,3,
97448,13500,Retired,0,0,
99160,13500,Service,0,0,
33152,13500,Service,1,3,
92652,13500,Service,1,,
38633,13500,Retired,1,3,
19329,11250,Service,1,0,
50722,6750,Retired,1,0,
107730,11250,Service,1,3,
26691,9000,Retired,,3,
129130,18000,Retired,0,3,
79486,18000,Retired,1,3,
127297,22500,Commercial,1,0,
21905,27000,Commercial,0,2,
50264,36000,Commercial,0,1,
74493,45000,Commercial,0,4,
22027,15750,Commercial,0,4,
92443,27000,Commercial,0,3,
9113,18000,Commercial,1,1,
27600,7650,Service,1,1,
24711,11250,Service,1,1,
61245,15300,Service,1,3,
73826,13500,Govt Job,0,1,
112259,13500,Service,1,0,
19981,18000,Service,0,1,
26046,20250,Service,0,0,
15153,8100,Commercial,0,0,
98013,20250,Service,0,0,
38906,15750,Service,1,,
23054,11250,Commercial,0,3,
38958,11250,Govt Job,1,1,
121047,13500,Service,1,1,
44625,23400,Service,0,2,
36980,6750,Retired,0,4,
13423,31500,Retired,0,2,
122001,12600,Govt Job,0,0,
128153,6750,Retired,1,2,
63056,22500,Commercial,0,,
67684,9000,Govt Job,0,1,
127267,,Service,0,4,
57800,13500,Service,1,4,
34461,18000,Service,0,2,
40493,15750,Commercial,0,3,
114311,,Commercial,1,10,
80443,15750,Service,1,5,
87569,15750,Service,0,1,
21235,9000,Service,1,1,
68133,12150,Retired,0,4,
95619,6750,Commercial,0,1,
11668,10350,Commercial,0,1,
65556,22950,Service,1,5,
85853,24750,Service,1,2,
18384,27000,Service,0,1,
41939,13500,Service,1,0,
3414,19350,Service,0,0,
68222,7299,Service,1,0,
12164,20250,Service,1,,
6318,20250,Service,1,2,
50448,10350,Service,,,
69802,13500,Retired,1,2,
28171,11700,Service,1,7,
60585,9000,Retired,0,4,
12384,22500,Service,1,1,
16530,9000,Service,1,1,
110695,,Commercial,0,0,
112570,8100,Service,0,1,
86534,22500,Retired,1,,
22276,8100,Retired,0,,
108487,,Service,0,3,
123124,12600,,0,2,
41062,9000,Retired,0,0,
73866,18000,Service,0,2,
64917,,Service,1,1,
112590,18000,Service,0,,
119873,9000,Service,0,1,
79710,8100,Retired,1,,
94092,18000,Service,0,3,
113265,16200,Service,0,1,
110925,31500,Retired,0,0,
78120,22500,Service,0,0,
84056,11250,Service,0,2,
93916,18000,Service,0,2,
7647,21150,Service,1,3,
64894,17100,Service,0,1,
11,,Retired,0,1,
115188,9000,Retired,1,2,
111291,9000,Retired,1,,
53383,22500,Service,0,,
78547,15750,Service,1,0,
44272,11250,Commercial,0,,
143,13500,Service,,0,
45280,15750,Commercial,1,,
6860,13500,Service,1,,
58000,11250,Service,1,1,
79859,13500,Service,0,2,
93140,11250,Service,0,2,
40397,20250,Service,1,2,
41624,15750,Commercial,0,3,
62474,85500,Service,0,2,
122770,20250,Commercial,0,1,
44828,9000,Service,1,,
18914,11250,Service,0,0,
31352,8100,Service,1,2,
86414,13500,Service,0,3,
74905,18000,Service,1,2,
123176,49500,Commercial,1,2,
2196,22500,Retired,1,,
119736,15750,Service,0,4,
17812,15750,Retired,0,1,
121194,13500,Service,0,2,
66763,12600,Service,1,3,
120910,18000,Service,0,1,
54940,13500,,0,0,
92373,11250,Commercial,1,7,
20043,9000,Retired,0,0,
34520,11250,Service,0,6,
102157,20250,Retired,1,2,
9549,7650,Govt Job,1,0,
64945,20250,Service,1,,
50904,36000,Service,1,4,
40548,11250,Service,1,3,
111211,5400,Service,0,2,
70914,13500,Commercial,0,1,
60779,9000,Service,1,2,
122285,15750,Retired,0,4,
65478,29250,Retired,1,6,
125724,11250,Service,0,2,
36799,21150,Commercial,1,,
72612,11250,Service,0,2,
118605,20250,Service,0,3,
122734,15750,Service,0,2,
75255,11250,Service,1,4,
46905,20250,Service,0,3,
37995,13500,Retired,0,2,
122468,20250,Service,1,0,
26863,6750,,0,1,
113197,15750,Service,0,3,
56225,9000,Commercial,1,3,
12323,11250,Commercial,1,,
89557,18000,Service,0,0,
61789,13500,Service,0,0,
29466,24750,Service,,7,
30825,24750,Service,0,0,
86913,10350,Commercial,0,3,
65882,18000,Commercial,1,2,
35023,16650,Retired,1,6,
58723,45000,Commercial,1,0,
49229,22500,Service,1,5,
38506,22500,Commercial,0,3,
90642,15750,Service,1,1,
90321,20250,Service,0,0,
110741,7200,Commercial,0,,
83832,15750,Service,0,0,
74326,11250,Commercial,1,,
90146,14400,Service,1,,
59666,,Govt Job,0,2,
78147,11250,Retired,0,4,
76511,9000,Retired,1,1,
98589,14940,Commercial,1,1,
73006,6750,Retired,0,0,
67723,11250,Service,1,2,
51890,20250,Service,0,2,
17230,9000,Service,0,6,
68535,13500,Service,0,0,
59022,18000,Commercial,0,1,
794,15750,Service,0,7,
115473,13500,Service,0,0,
95107,6750,Service,0,1,
123682,10350,Govt Job,1,3,
112848,24750,Retired,1,5,
25862,6300,Retired,1,2,
21858,26100,Service,,,
11712,14850,Service,,5,
45355,9000,Retired,0,5,
2106,9000,Service,1,4,
39022,18000,Service,0,1,
65427,36000,Service,0,3,
24185,13500,Service,1,0,
25648,15750,Service,0,0,
77120,21600,Service,0,5,
33958,27000,Retired,0,1,
3097,11250,Service,1,1,
53797,15750,Commercial,1,2,
99543,10350,Service,0,2,
56296,8100,Retired,0,0,
28408,11250,Commercial,0,1,
11673,27000,Commercial,,5,
13454,22500,Commercial,1,2,
51438,15750,Service,0,,
18335,4050,Retired,0,7,
86381,13950,,0,5,
127041,22500,Commercial,,6,
13983,22500,Govt Job,0,1,
113085,18000,Service,,0,
65471,22500,Service,1,6,
38792,13500,Service,1,,
22494,13500,Retired,0,0,
7769,9900,Retired,0,0,
73227,18000,Commercial,0,2,
80708,13500,Commercial,0,,
41535,9000,Commercial,0,2,
127212,5850,Govt Job,1,5,
51869,18450,Service,1,1,
7724,15750,Commercial,0,0,
101727,20250,Commercial,1,2,
113583,8415,Retired,0,3,
12808,13500,Commercial,1,0,
38987,15750,Service,0,1,
116039,13500,Commercial,0,0,
28990,23400,Service,0,2,
14832,11250,Retired,1,0,
85580,20700,Service,1,0,
13369,27000,Commercial,0,0,
53365,6300,Retired,1,0,
64783,18000,Commercial,1,0,
103482,14400,Retired,0,2,
76802,9000,Commercial,0,0,
42819,22500,Commercial,0,1,
10743,6750,Service,1,1,
18618,8550,Service,0,2,
123149,9000,Service,0,1,
60367,22500,Govt Job,1,1,
107123,12150,Retired,0,2,
77674,8100,Commercial,0,,
112195,40500,Commercial,1,1,
354,9000,Service,0,0,
35152,7650,Retired,0,,
122641,18000,Service,0,7,
88997,6750,Service,1,,
12276,11250,Retired,1,2,
47155,22500,Service,1,4,
125563,9000,Commercial,0,2,
112645,24750,Service,1,,
104193,18000,Service,1,0,
84514,24750,Service,0,0,
87664,27000,Commercial,1,2,
87048,9000,Service,1,0,
54853,27000,Govt Job,0,,
75753,11250,,1,1,
64994,13500,Commercial,0,,
62172,10350,Retired,1,0,
41116,15750,Retired,1,3,
3708,11250,Service,1,3,
123337,8100,Retired,1,2,
55864,18000,Commercial,0,0,
63566,13500,Service,1,,
28025,27000,Service,1,0,
38986,17550,Commercial,1,1,
53510,24750,Retired,1,1,
49733,11250,Service,1,6,
98111,31500,Govt Job,1,2,
108204,22500,Retired,1,5,
48666,18000,Service,1,1,
110847,31500,Service,0,2,
24087,13500,Service,1,2,
7388,16650,Commercial,0,2,
98438,12150,Service,0,,
3348,15750,Service,1,1,
38007,18000,Commercial,0,4,
79444,12150,,0,1,
77358,18000,Govt Job,0,2,
40733,18000,Service,,1,
118958,13500,Commercial,0,3,
124499,15750,Service,1,,
17184,7200,Service,0,1,
92953,21600,Retired,1,,
79778,9000,Service,0,3,
50079,9000,Retired,1,0,
120237,15750,Service,1,5,
60514,8100,Commercial,0,0,
103422,13500,Service,0,3,
108854,15750,Service,0,1,
57000,11250,Service,0,2,
49695,5850,Retired,1,1,
26375,20250,Commercial,0,5,
78738,13050,Commercial,1,1,
2186,17100,Service,0,0,
26079,13500,Service,1,4,
26960,11250,Retired,1,,
128268,40500,Commercial,1,1,
23289,13500,Service,0,3,
67223,12600,Service,0,1,
76598,18000,Service,0,,
116048,20250,Govt Job,1,1,
123943,9450,Service,1,2,
14593,10800,Service,1,1,
37580,6750,Service,1,0,
52400,13500,Service,0,2,
7534,6750,Service,0,2,
116368,13500,Retired,1,2,
42209,6750,Govt Job,,1,
59534,36000,Commercial,0,9,
63132,38250,Commercial,1,1,
64682,6750,Retired,1,7,
16269,13050,Retired,0,1,
69159,6300,Retired,0,,
120158,27000,Service,0,3,
114245,20250,Service,0,0,
95247,11250,Service,0,5,
45228,15750,Retired,1,1,
72920,18000,Service,0,3,
1827,18000,Commercial,1,0,
100907,7650,Retired,,1,
18836,40500,Service,1,0,
22801,45000,Service,0,0,
37884,15750,Service,1,0,
17393,11250,Service,1,2,
39974,13500,Retired,1,2,
32315,13500,Service,0,0,
69685,45000,Service,1,0,
58042,,Commercial,1,,
36012,13500,Commercial,1,,
57427,9000,Retired,0,1,
9611,29250,Commercial,1,4,
86325,6750,Service,1,3,
113445,21600,Service,0,4,
15159,20250,Service,1,0,
93228,13500,Service,0,2,
38793,22500,Commercial,1,1,
47346,11250,Retired,0,1,
44008,21844.35,Commercial,1,,
83484,22500,Commercial,1,8,
2669,54000,Commercial,0,3,
96516,16650,Retired,1,1,
20531,13500,Commercial,1,2,
53732,10350,Service,0,0,
14294,10350,Govt Job,0,1,
46538,13500,Service,0,1,
129143,31500,Govt Job,0,4,
8575,15750,Retired,1,3,
82189,27000,Service,1,,
98530,13950,Service,0,0,
74615,13500,Service,0,0,
20217,18000,Retired,1,5,
129786,12150,Service,1,5,
13294,15750,,0,,
6503,17100,Retired,1,8,
13609,11250,Commercial,,,
60150,20250,Retired,,,
46141,11250,Retired,0,4,
106925,31500,Service,1,,
117974,6750,Service,0,4,
128233,11250,Commercial,1,0,
127463,13500,Service,1,0,
527,58500,Commercial,1,2,
15172,6750,Service,0,0,
10102,20250,Commercial,1,1,
44539,18000,Service,0,2,
11200,20250,Commercial,0,1,
47022,9000,Commercial,0,,
117998,20250,Govt Job,0,,
30645,,Service,0,1,
62795,20250,Service,1,2,
3997,27000,Commercial,1,,
78327,13050,Commercial,1,2,
79040,20250,Service,1,5,
20812,18000,Service,0,2,
41959,6750,Service,1,3,
46221,20250,Service,0,7,
59064,14400,Retired,1,7,
47555,,,1,1,
49919,22500,Govt Job,1,1,
113834,11250,Retired,0,,
110114,18000,Retired,0,0,
129498,12600,Retired,0,3,
129614,9900,Retired,0,,
56863,18900,Service,1,1,
9321,15750,Commercial,1,0,
54832,5625,,1,1,
41129,11250,Service,1,,
53936,18450,Retired,1,1,
87742,5400,Service,0,4,
23858,6750,,1,,
15830,15750,Service,1,4,
39801,8100,Service,1,1,
119112,27000,Commercial,0,1,
83266,11250,Service,1,3,
71041,13500,Service,1,0,
47339,13500,Retired,1,4,
121074,,Service,0,5,
109142,15750,,0,3,
67305,9000,Retired,1,0,
86217,8100,Service,1,1,
35720,,Service,0,2,
104989,18000,Service,0,4,
2050,15750,Retired,1,6,
69795,13500,Service,0,2,
73853,,Service,0,1,
25576,12150,Service,0,,
69301,18900,Govt Job,0,0,
84390,11250,Service,0,4,
34634,22500,Service,1,0,
74394,31500,Commercial,0,1,
97616,15750,Service,0,0,
8590,6750,Service,1,2,
24512,15750,Service,0,0,
67886,15750,Commercial,1,0,
98391,9900,Service,1,,
90707,12150,Service,1,0,
60495,15750,Service,1,5,
18223,9000,Service,0,0,
61952,11250,Service,1,2,
102391,27000,Service,1,1,
99386,13500,Service,0,2,
51464,15750,,1,2,
2385,13500,Service,0,,
98448,15750,Service,0,0,
89827,16650,Service,0,0,
34293,18000,Govt Job,0,0,
93247,11250,Service,,0,
76167,11250,Service,0,0,
43949,9000,Service,1,2,
10998,11250,Retired,0,5,
119767,17100,Service,1,2,
116538,15750,Service,0,4,
89880,15750,Govt Job,1,,
129609,18000,Service,1,,
2118,15750,Service,0,2,
95236,13500,Retired,1,0,
40067,18900,Commercial,0,1,
85695,11250,Service,1,3,
106663,18900,Commercial,1,,
69330,22500,Service,0,2,
66710,9000,Commercial,1,4,
83485,9000,Retired,0,1,
22716,31500,Service,0,1,
92466,33750,Commercial,1,1,
4348,6750,Service,0,3,
126709,11250,Service,0,2,
85823,12600,Service,0,6,
36585,9450,Retired,1,3,
41889,31500,Govt Job,0,3,
50031,9450,Retired,0,0,
63023,11250,Service,1,0,
45097,18000,Service,1,4,
98609,15750,Service,1,1,
103547,13500,Commercial,1,3,
14164,,Retired,1,2,
63069,10350,,1,0,
78390,13500,Service,,,
75857,27000,Service,0,2,
26496,13500,Service,0,,
71616,17100,Service,1,3,
57880,22500,Retired,1,3,
25390,31500,Service,0,0,
64893,5400,Govt Job,1,1,
65381,,Service,,9,
80780,13500,Service,0,0,
60299,22500,Service,0,1,
61880,28800,Retired,1,1,
74109,6750,Service,1,0,
74869,9000,Service,1,0,
66319,18000,Service,1,1,
119100,13500,Service,0,0,
120238,18000,Commercial,1,1,
92845,22500,Commercial,1,7,
81550,13500,Commercial,1,1,
32358,6750,Retired,0,5,
118829,9000,Service,1,0,
66897,13500,Commercial,0,3,
9610,13500,Retired,1,1,
99076,4050,Retired,1,0,
128156,13500,Retired,0,3,
82208,22500,Service,1,,
49112,30150,Commercial,0,1,
33990,20250,Retired,1,5,
95750,13500,Commercial,1,,
126752,20250,Service,0,,
116494,18000,Service,0,3,
4345,,Govt Job,0,,
31439,9000,Service,1,0,
72807,21150,Service,1,3,
8785,18000,Service,1,0,
27869,18000,Govt Job,1,6,
31862,9000,Service,1,0,
14517,20250,Retired,1,3,
117751,4500,Govt Job,0,3,
82638,16650,Retired,0,3,
65030,13500,Commercial,1,0,
25627,13500,Commercial,1,5,
29174,9000,Service,0,4,
34335,11250,Service,1,3,
40684,9000,Commercial,1,,
94084,11250,Govt Job,0,0,
94287,9000,Retired,1,,
36396,22500,Service,0,,
115608,33750,Service,1,0,
4857,,Service,0,4,
45774,11250,Govt Job,0,1,
62751,7650,Service,1,3,
4009,22500,Commercial,1,2,
17351,18000,Service,1,,
55926,11250,Service,0,0,
40002,15750,Commercial,0,0,
122374,11250,Service,,2,
71352,9000,Commercial,0,2,
96550,21150,Retired,0,6,
31347,15750,Service,1,3,
17879,11250,Retired,1,1,
12766,27900,Govt Job,1,5,
3790,14400,Service,1,1,
95340,13500,Retired,1,1,
56434,15750,Govt Job,1,0,
94006,13500,Service,1,5,
16619,13500,Service,1,2,
12874,18000,Commercial,1,0,
35923,17550,Service,0,2,
113688,11250,Retired,0,0,
125106,36000,Service,0,3,
52655,6750,Service,0,1,
112226,15750,Govt Job,1,2,
23449,10350,Service,0,,
120293,13500,Commercial,1,1,
26809,11700,Retired,0,6,
102726,10350,Service,1,0,
72115,11250,Govt Job,0,1,
28127,20250,Retired,1,2,
69261,24750,Commercial,1,2,
98184,29250,Service,1,3,
88898,,Service,0,3,
8187,11250,Service,0,3,
2647,9900,Commercial,0,2,
109651,,Govt Job,1,,
114781,12600,Service,0,,
123133,14535,Govt Job,,1,
86527,26370,Govt Job,1,7,
103569,22500,Service,0,4,
72244,13500,Retired,0,1,
51527,22500,Commercial,1,1,
128993,,Commercial,1,8,
100001,20250,Service,0,,
56950,17100,Service,0,2,
76833,,Service,0,0,
100267,18000,Commercial,0,1,
118751,12600,Service,1,1,
9563,27000,Retired,1,1,
5356,9000,Service,0,0,
37637,15750,Service,1,,
110942,31500,Service,,1,
11636,15750,Service,0,4,
24796,21600,Retired,1,,
75035,27000,Commercial,0,3,
89675,27000,Service,0,0,
73066,13500,Govt Job,1,2,
61093,9000,Service,0,0,
34784,11700,Service,1,2,
76625,10350,Retired,0,,
102158,13500,Service,1,,
17885,15750,Commercial,1,,
13745,16200,Retired,1,4,
69035,8100,Service,0,0,
47468,18000,Service,1,0,
49673,13500,Commercial,1,4,
72602,18000,Service,1,2,
54620,11250,Service,1,,
1269,36000,Service,1,4,
6364,13500,Service,1,4,
4898,27000,Commercial,0,5,
71717,13500,Commercial,1,4,
58357,12825,Service,1,3,
90030,15750,Commercial,1,3,
11308,9000,Service,1,2,
26035,20250,Govt Job,1,3,
37237,27000,Commercial,1,0,
117307,11250,Retired,1,2,
68692,27000,Service,1,0,
16092,22500,Service,0,1,
39942,9000,Retired,0,2,
43527,20250,Service,1,2,
38902,11250,Service,0,,
103512,11250,Service,1,3,
93367,15750,Service,1,5,
2849,15750,Service,1,1,
27777,6750,Service,0,1,
125878,22500,,0,2,
66768,20250,Service,,1,
31825,16200,Service,1,0,
110807,9000,Service,1,3,
112,13500,Service,0,7,
68528,,,0,2,
33641,8190,Service,0,0,
27287,20250,Service,0,5,
85395,10800,Service,0,1,
23611,9000,Retired,0,0,
27659,7650,Service,1,3,
7709,7650,Retired,0,1,
111502,13500,Service,1,4,
107058,11250,Service,1,1,
57750,12150,Retired,0,1,
20402,9900,Service,1,0,
77649,18000,Service,1,6,
119405,6750,Commercial,1,,
105108,13500,Service,1,4,
54045,15750,Retired,1,2,
58617,13500,Commercial,0,2,
40139,13500,Commercial,,0,
3849,15750,Commercial,1,3,
107267,13500,Retired,0,1,
1714,22500,Service,0,0,
48792,49500,Commercial,1,0,
20188,15750,,0,2,
104315,15750,Retired,0,0,
119248,22500,Commercial,1,1,
79896,45000,Commercial,1,1,
105807,18000,Commercial,1,,
48997,9000,Service,1,,
13861,15750,Service,1,0,
17689,13500,Retired,1,,
13163,12600,Retired,0,2,
110758,13500,Service,0,,
70748,9000,Service,0,4,
237,11700,Service,0,6,
35045,18000,Service,0,1,
32810,11250,Service,1,,
41584,13950,Service,1,2,
78514,15750,Service,1,,
99,13500,Service,1,0,
52593,11250,Service,1,,
73316,13500,Service,0,2,
72271,15750,Service,1,4,
86792,9000,Service,0,1,
82490,31500,Commercial,0,0,
7276,21600,Retired,0,2,
63030,9000,Service,1,,
11559,9000,Service,1,0,
53144,22500,Commercial,1,0,
24927,7650,Retired,0,0,
8280,15300,Govt Job,0,0,
12734,9000,Govt Job,1,2,
87017,8100,Service,0,1,
41592,31500,Service,1,3,
118943,31500,Commercial,0,1,
124802,11250,Retired,1,3,
47676,13500,,0,1,
59405,45000,Service,0,6,
129720,11250,Commercial,0,1,
63021,18000,Commercial,1,1,
8436,6750,Service,,,
93283,6750,Retired,0,0,
40476,22500,Service,1,4,
47622,9675,Retired,1,1,
97265,6750,Service,0,0,
34139,9000,Service,0,1,
35428,27000,Service,0,3,
74775,13500,Govt Job,1,0,
82726,11250,Service,1,1,
15810,11731.95,Service,0,,
118866,11250,Service,1,9,
75115,9000,Govt Job,1,4,
49320,5400,Service,1,1,
77291,9000,Retired,1,1,
41274,6300,Service,0,3,
28166,13500,Service,1,2,
6707,3600,Retired,1,2,
77951,13500,Service,1,2,
62362,15750,Service,0,,27335
12294,27000,Service,1,,
39999,13500,Service,0,3,
76342,9000,Commercial,0,1,
125134,9000,Retired,0,2,
54478,35550,Retired,1,3,
118011,24750,Commercial,1,5,
111804,13500,Service,1,0,
31059,5400,Retired,1,1,
56442,13500,Service,1,2,
80962,15750,Commercial,1,3,
108235,13500,Commercial,1,4,
127088,18000,Service,1,1,
18112,15750,Commercial,1,3,
16395,,Service,0,2,
76009,18000,Service,1,5,
57985,13050,Service,0,0,
69266,13500,Commercial,1,0,
74984,16425,Retired,0,1,
48866,18000,,1,4,
90859,18000,Service,1,,
67596,18000,Service,0,1,
27602,45000,Service,1,2,
122970,20250,Service,0,2,
114352,15750,Service,1,0,
4514,20250,Commercial,0,3,
18319,29250,Service,1,,
89015,18000,Service,0,2,
37444,27000,Commercial,0,0,
30700,10800,Service,1,2,
266,11250,Service,0,,
108284,31500,Commercial,0,0,
128365,13500,Retired,1,,
97584,9900,Retired,0,1,
89632,22500,Commercial,1,6,
6765,9000,Commercial,1,2,
24588,18000,Service,0,4,
94708,11250,Service,0,1,
51721,7650,Service,1,,
33378,15750,Commercial,0,,
61190,15300,Commercial,1,4,
41581,4500,Retired,0,2,
44163,15750,Service,1,2,
60174,18000,Service,0,1,
117529,7650,Retired,1,3,
93661,20250,Service,1,2,
85394,15750,Service,1,3,
29150,13500,Commercial,1,2,
129057,14850,Service,0,1,
121779,20250,Service,0,1,
84258,13500,Commercial,1,1,
32175,22500,Retired,1,1,
17971,8550,Commercial,0,4,
68519,13500,Service,1,0,
27152,18000,Retired,0,4,
21535,17100,Commercial,1,2,
120883,11250,Service,0,2,
43915,9090,Service,1,4,
110501,20250,Commercial,0,0,
1524,10800,Commercial,1,,
62365,24750,Commercial,0,4,
94501,20250,Service,1,2,
84422,20250,Commercial,1,3,
116332,,Commercial,0,3,
11370,17100,Govt Job,1,0,
108007,27000,Service,1,0,
44494,27000,Commercial,1,1,
91566,22500,Service,1,3,
25832,6750,Service,0,0,
106098,10350,Retired,1,0,
37005,18000,Commercial,1,1,
124856,15750,Retired,0,3,
87977,22500,Govt Job,1,3,
13939,23400,Service,1,2,
75776,7200,Govt Job,0,2,
7458,13500,Service,1,3,
44974,11250,Commercial,0,1,
13168,17100,Commercial,0,,
50025,6750,Retired,1,4,
66503,11250,Service,1,1,
70929,,Commercial,0,5,
10305,27000,Service,0,1,
23338,6750,Retired,1,2,
14375,22500,Commercial,1,0,
110148,22500,Retired,1,1,
26292,11250,Service,1,0,
37788,13500,Service,0,3,
109830,22500,Commercial,0,2,
15702,20250,Commercial,1,1,
19537,40500,Commercial,0,0,
116599,15750,Service,0,4,
49493,11250,Retired,1,1,
20069,22050,Commercial,0,1,
21791,13500,Retired,0,0,
58296,13500,Service,0,0,
16886,13500,Service,1,0,
120926,38250,Service,1,0,
34556,11250,Service,1,,
36333,13500,Service,1,0,
102375,15750,Service,0,0,
123126,11250,Service,0,,
65445,6750,Service,1,0,
79509,11250,Retired,0,,
95416,9000,Service,0,1,
11868,13500,Service,0,4,
73565,11250,Retired,1,0,
62037,18000,Govt Job,0,0,
50716,,Govt Job,0,0,
36479,15750,Service,1,2,
39708,11250,Govt Job,0,,
115636,6750,Service,1,0,
127017,9000,Service,1,7,
100831,6750,Retired,0,,
94989,20250,Service,1,6,
127169,20250,Service,0,3,
7440,18000,Service,0,0,
12158,40500,Commercial,0,1,
13270,11700,Service,0,0,
66718,22500,Commercial,1,,
129834,15750,,1,4,
62629,6750,Service,1,1,
1450,27000,Service,0,0,
2112,20250,,0,1,
48773,13500,Service,1,,
42712,11250,Service,0,1,
6557,17550,Govt Job,1,4,
51977,18000,Commercial,,2,
64730,11250,Service,0,1,
125223,36000,Commercial,0,3,
71046,20700,Commercial,0,,
102806,16650,Service,0,2,
114657,15750,Service,0,1,
45157,10800,Retired,1,2,
89845,11250,Retired,0,0,
118049,9000,Retired,0,4,
14938,13500,Service,1,1,
38403,24750,Service,0,3,
41488,9000,Service,1,0,
123728,36000,Commercial,1,2,
38733,19350,Service,0,2,
75476,29250,Commercial,1,2,
12910,38250,Service,1,5,
80438,14400,Service,1,2,
520,15750,Commercial,1,4,
98364,22500,Service,0,2,
18497,15750,Service,0,2,
32,20250,Service,1,1,
72838,,Commercial,0,5,
16208,12600,Service,1,2,
106276,18000,Service,0,1,
92137,20250,Service,,3,
26620,13500,Retired,1,2,
61549,9450,Service,1,2,
91301,18000,Service,1,0,
54630,10350,Service,1,0,
19730,24750,Commercial,0,4,
10999,12600,Commercial,0,2,
15039,16200,Service,0,3,
98027,15750,Service,1,1,
55012,38250,Commercial,1,0,
21174,16650,Service,0,7,
80898,29700,Govt Job,0,5,
32331,20250,Govt Job,0,,
49995,,Commercial,1,1,
91611,12600,Service,1,0,
84291,11250,Service,0,1,
12193,13500,Service,0,1,
122944,27000,Service,1,4,
43008,4950,Govt Job,0,2,
129521,9000,,0,0,
22394,7650,Service,1,1,
91445,27000,Service,0,6,
86583,42750,Commercial,0,0,
